player_id,season_id,left_team,joined_team,fee_of_transfer
326031,2019,Ajax Amsterdam,Juventus Turin,85500000.0
346567,2019,AS Rom,Juventus Turin,22000000.0
340879,2019,US Sassuolo,Juventus Turin,19500000.0
5023,2019,FC Paris Saint-Germain,Juventus Turin,0.0
182913,2019,FC Paris Saint-Germain,Juventus Turin,0.0
269870,2019,Lucchese 1905,Juventus Turin,0.0
401527,2019,US Sassuolo,Juventus Turin,-1.0
160344,2019,Delfino Pescara 1936,Juventus Turin,-1.0
256339,2019,Sampdoria Genua,Juventus Turin,-1.0
197741,2019,Piacenza Calcio 1919,Juventus Turin,-1.0
30263,2019,Casertana FC,Juventus Turin,-1.0
355027,2019,Novara Calcio,Juventus Turin,-1.0
118689,2019,Juventus Turin,AS Rom,29500000.0
256339,2019,Juventus Turin,Sampdoria Genua,20000000.0
401527,2019,Juventus Turin,US Sassuolo,6950000.0
160344,2019,Juventus Turin,Empoli FC,4500000.0
269870,2019,Juventus Turin,Novara Calcio,200000.0
355027,2019,Juventus Turin,Novara Calcio,22000.0
30263,2019,Juventus Turin,Imolese Calcio 1919,0.0
34572,2019,Juventus Turin,Al-Duhail SC,0.0
197741,2019,Juventus Turin,LR Vicenza Virtus,0.0
431755,2019,Juventus Turin,Parma Calcio 1913,1.0
205940,2019,Juventus Turin,RSC Anderlecht,1.0
54935,2019,Juventus Turin,Lazio Rom,-1.0
331401,2019,SPAL,Lazio Rom,15000000.0
487465,2019,SC Braga,Lazio Rom,11000000.0
239962,2019,FC Kopenhagen,Lazio Rom,10500000.0
415646,2019,SC Braga,Lazio Rom,5300000.0
265320,2019,US Salernitana 1919,Lazio Rom,2540000.0
289165,2019,Piast Gliwice,Lazio Rom,2150000.0
228761,2019,FC Málaga,Lazio Rom,1450000.0
393804,2019,Chievo Verona,Lazio Rom,1000000.0
400577,2019,US Salernitana 1919,Lazio Rom,530000.0
398031,2019,FC Rieti,Lazio Rom,180000.0
203966,2019,Apollon Limassol,Lazio Rom,165000.0
213854,2019,FC Rieti,Lazio Rom,130000.0
339566,2019,Virtus Entella,Lazio Rom,1000.0
331514,2019,FC Liverpool U23,Lazio Rom,0.0
465616,2019,Panionios Athen,Lazio Rom,-1.0
465616,2019,FC Botosani,Lazio Rom,-1.0
289065,2019,US Lecce,Lazio Rom,-1.0
337810,2019,Albissola 2010,Lazio Rom,-1.0
215089,2019,US Salernitana 1919,Lazio Rom,-1.0
601577,2019,US Salernitana 1919,Lazio Rom,-1.0
391933,2019,AC Cuneo 1905,Lazio Rom,-1.0
52136,2019,US Salernitana 1919,Lazio Rom,-1.0
199274,2019,Parma Calcio 1913,Lazio Rom,-1.0
34553,2019,Anorthosis Famagusta,Lazio Rom,-1.0
300137,2019,Casertana FC,Lazio Rom,-1.0
159026,2019,ADO Den Haag,Lazio Rom,-1.0
339782,2019,Venezia FC,Lazio Rom,-1.0
289087,2019,US Salernitana 1919,Lazio Rom,-1.0
289061,2019,SPAL,Lazio Rom,-1.0
240342,2019,Cavese 1919,Lazio Rom,-1.0
224044,2019,US Salernitana 1919,Lazio Rom,-1.0
242965,2019,Zemplin Michalovce,Lazio Rom,-1.0
240349,2019,Venezia FC,Lazio Rom,-1.0
300137,2019,US Catanzaro,Lazio Rom,-1.0
289061,2019,Lazio Rom,SPAL,4000000.0
199274,2019,Lazio Rom,Parma Calcio 1913,3000000.0
289087,2019,Lazio Rom,Qingdao Huanghai,250000.0
289165,2019,Lazio Rom,US Salernitana 1919,200000.0
240342,2019,Lazio Rom,AS Gubbio 1910,0.0
339566,2019,Lazio Rom,SS Juve Stabia,0.0
391933,2019,Lazio Rom,Aurora Pro Patria,0.0
337810,2019,Lazio Rom,AS Viterbese Castrense,0.0
242965,2019,Lazio Rom,AS Viterbese Castrense,0.0
300137,2019,Lazio Rom,US Catanzaro,1.0
289065,2019,Lazio Rom,US Cremonese,1.0
52136,2019,Lazio Rom,SS Juve Stabia,1.0
465616,2019,Lazio Rom,FC Botosani,1.0
339782,2019,Lazio Rom,SS Juve Stabia,1.0
465616,2019,Lazio Rom,Panionios Athen,1.0
400577,2019,Lazio Rom,FC Rieti,1.0
398031,2019,Lazio Rom,US Salernitana 1919,1.0
203966,2019,Lazio Rom,US Salernitana 1919,1.0
34553,2019,Lazio Rom,FC Koper,1.0
393804,2019,Lazio Rom,US Salernitana 1919,1.0
240349,2019,Lazio Rom,US Salernitana 1919,1.0
265320,2019,Lazio Rom,US Salernitana 1919,1.0
224044,2019,Lazio Rom,Cosenza Calcio,1.0
300137,2019,Lazio Rom,Sicula Leonzio,1.0
135208,2019,Lazio Rom,OGC Nizza,1.0
225335,2019,Lazio Rom,SC Braga,1.0
213854,2019,Lazio Rom,US Salernitana 1919,1.0
487465,2019,Lazio Rom,SC Braga,-1.0
415646,2019,Lazio Rom,SC Braga,-1.0
164231,2019,FCSB,US Lecce,2000000.0
124902,2019,US Sassuolo,US Lecce,1000000.0
642967,2019,Leones FC,US Lecce,800000.0
62415,2019,Nottingham Forest,US Lecce,500000.0
240244,2019,US Sassuolo,US Lecce,250000.0
74448,2019,SSD Palermo,US Lecce,0.0
79242,2019,AC Perugia Calcio,US Lecce,0.0
58970,2019,PAOK Thessaloniki,US Lecce,0.0
392516,2019,SSD Palermo,US Lecce,0.0
349719,2019,SSD Palermo,US Lecce,0.0
130756,2019,Stoke City,US Lecce,1.0
272261,2019,Udinese Calcio,US Lecce,1.0
297367,2019,Virtusvecomp Verona,US Lecce,-1.0
525526,2019,AC Nardò,US Lecce,-1.0
338333,2019,SS Arezzo,US Lecce,-1.0
56898,2019,Virtus Entella,US Lecce,-1.0
387112,2019,SS Juve Stabia,US Lecce,-1.0
132460,2019,Trapani Calcio,US Lecce,-1.0
170805,2019,SS Monopoli 1966,US Lecce,-1.0
596581,2019,SS Monopoli 1966,US Lecce,-1.0
188478,2019,AS Viterbese Castrense,US Lecce,-1.0
393899,2019,Sanremese Calcio,US Lecce,-1.0
524922,2019,Virtus Francavilla Calcio,US Lecce,-1.0
604949,2019,Audace Cerignola,US Lecce,-1.0
130369,2019,FC Crotone,US Lecce,-1.0
395295,2019,Sicula Leonzio,US Lecce,-1.0
134369,2019,US Lecce,Frosinone Calcio,250000.0
56898,2019,US Lecce,Virtus Entella,200000.0
393899,2019,US Lecce,Sanremese Calcio,0.0
338333,2019,US Lecce,FC Hermannstadt,0.0
524922,2019,US Lecce,US Città di Fasano,0.0
525526,2019,US Lecce,USD Bitonto Calcio,0.0
102537,2019,US Lecce,Venezia FC,0.0
68862,2019,US Lecce,SS Teramo Calcio,0.0
106126,2019,US Lecce,SS Teramo Calcio,0.0
170805,2019,US Lecce,Sicula Leonzio,0.0
57794,2019,US Lecce,US Alessandria Calcio 1912,0.0
132460,2019,US Lecce,SS Teramo Calcio,0.0
300156,2019,US Lecce,Sicula Leonzio,0.0
286259,2019,US Lecce,Venezia FC,1.0
349719,2019,US Lecce,Cesena FC,1.0
387112,2019,US Lecce,ASDC Gozzano,1.0
188478,2019,US Lecce,SS Monopoli 1966,1.0
215167,2019,US Lecce,US Catanzaro,1.0
429304,2019,US Lecce,LR Vicenza Virtus,1.0
130369,2019,US Lecce,Trapani Calcio,1.0
600041,2019,US Lecce,SSD Palermo,1.0
392516,2019,US Lecce,Virtus Francavilla Calcio,1.0
395295,2019,US Lecce,AS Gubbio 1910,1.0
134983,2019,US Lecce,Empoli FC,1.0
604949,2019,US Lecce,Fidelis Andria 2018,1.0
197745,2019,US Lecce,Empoli FC,1.0
164231,2019,US Lecce,AC Perugia Calcio,1.0
32107,2019,US Lecce,Parma Calcio 1913,-1.0
62415,2019,US Lecce,Nottingham Forest,-1.0
130756,2019,US Lecce,Stoke City,-1.0
357164,2019,LOSC Lille,AC Mailand,29500000.0
351816,2019,Empoli FC,AC Mailand,17200000.0
312678,2019,Flamengo Rio de Janeiro,AC Mailand,10600000.0
259953,2019,Empoli FC,AC Mailand,8600000.0
381950,2019,RSC Anderlecht,AC Mailand,3250000.0
3455,2019,Los Angeles Galaxy,AC Mailand,0.0
290733,2019,AC Perugia Calcio,AC Mailand,-1.0
265087,2019,US Pistoiese 1921,AC Mailand,-1.0
265088,2019,US Sassuolo,AC Mailand,-1.0
392538,2019,Ternana Calcio,AC Mailand,-1.0
418652,2019,Neuchâtel Xamax FCS,AC Mailand,-1.0
503485,2019,FC Lugano,AC Mailand,-1.0
371370,2019,SS Juve Stabia,AC Mailand,-1.0
323167,2019,Lucchese 1905,AC Mailand,-1.0
314886,2019,SC Braga B,AC Mailand,-1.0
230552,2019,FC Turin,AC Mailand,-1.0
198613,2019,Frosinone Calcio,AC Mailand,-1.0
392540,2019,Piacenza Calcio 1919,AC Mailand,-1.0
226074,2019,Standard Lüttich,AC Mailand,-1.0
265088,2019,AC Mailand,US Sassuolo,14000000.0
230552,2019,AC Mailand,FC Turin,500000.0
86784,2019,AC Mailand,PSV Eindhoven,250000.0
290733,2019,AC Mailand,Venezia FC,200000.0
198613,2019,AC Mailand,HNK Hajduk Split,0.0
265087,2019,AC Mailand,US Pistoiese 1921,0.0
357991,2019,AC Mailand,AS Livorno,1.0
371370,2019,AC Mailand,Sicula Leonzio,1.0
392538,2019,AC Mailand,Pordenone Calcio,1.0
226074,2019,AC Mailand,SC Heerenveen,1.0
392540,2019,AC Mailand,Calcio Lecco 1912,1.0
392540,2019,AC Mailand,Piacenza Calcio 1919,1.0
316889,2019,PSV Eindhoven,SSC Neapel,45000000.0
104752,2019,AS Rom,SSC Neapel,36000000.0
240414,2019,Udinese Calcio,SSC Neapel,26000000.0
199258,2019,SPAL,SSC Neapel,16600000.0
400489,2019,Fenerbahce,SSC Neapel,16200000.0
169880,2019,Empoli FC,SSC Neapel,9800000.0
16408,2019,Udinese Calcio,SSC Neapel,1500000.0
197743,2019,SPAL,SSC Neapel,1450000.0
377042,2019,Virtus Francavilla Calcio,SSC Neapel,1000000.0
341498,2019,US Catanzaro,SSC Neapel,765000.0
395436,2019,SSC Bari,SSC Neapel,0.0
111347,2019,Sampdoria Genua,SSC Neapel,-1.0
392334,2019,SSC Bari,SSC Neapel,-1.0
286288,2019,US Vibonese,SSC Neapel,-1.0
397351,2019,SS Juve Stabia,SSC Neapel,-1.0
202979,2019,Cosenza Calcio,SSC Neapel,-1.0
146143,2019,Carpi FC 1909,SSC Neapel,-1.0
200174,2019,Benevento Calcio,SSC Neapel,-1.0
393652,2019,Albissola 2010,SSC Neapel,-1.0
433584,2019,AS Viterbese Castrense,SSC Neapel,-1.0
351898,2019,Clube Atlético Mineiro B,SSC Neapel,-1.0
225874,2019,Wisla Plock,SSC Neapel,-1.0
238989,2019,Casertana FC,SSC Neapel,-1.0
240357,2019,Cosenza Calcio,SSC Neapel,-1.0
393652,2019,FC Pro Vercelli 1892,SSC Neapel,-1.0
286276,2019,Ternana Calcio,SSC Neapel,-1.0
250683,2019,Robur Siena,SSC Neapel,-1.0
417414,2019,SSC Bari,SSC Neapel,-1.0
286275,2019,AC Monza,SSC Neapel,-1.0
355051,2019,SS Sambenedettese,SSC Neapel,-1.0
370821,2019,Fermana FC,SSC Neapel,-1.0
146143,2019,FC Crotone,SSC Neapel,-1.0
159902,2019,Ascoli Calcio,SSC Neapel,-1.0
525287,2019,AS Monaco,SSC Neapel,-1.0
409553,2019,SSC Bari,SSC Neapel,-1.0
159337,2019,Parma Calcio 1913,SSC Neapel,-1.0
355051,2019,Cavese 1919,SSC Neapel,-1.0
355501,2019,SSC Neapel,AS Rom,21000000.0
525287,2019,SSC Neapel,Benfica Lissabon,17000000.0
400485,2019,SSC Neapel,OGC Nizza,2200000.0
200174,2019,SSC Neapel,Benevento Calcio,1500000.0
286275,2019,SSC Neapel,AC Monza,1390000.0
225874,2019,SSC Neapel,Pogon Stettin,200000.0
397351,2019,SSC Neapel,Imolese Calcio 1919,0.0
395436,2019,SSC Neapel,Fermana FC,1.0
409553,2019,SSC Neapel,AS Livorno,1.0
341498,2019,SSC Neapel,SSC Bari,1.0
286288,2019,SSC Neapel,Cosenza Calcio,1.0
111347,2019,SSC Neapel,Sampdoria Genua,1.0
409553,2019,SSC Neapel,SSC Bari,1.0
393652,2019,SSC Neapel,FC Rieti,1.0
393652,2019,SSC Neapel,FC Pro Vercelli 1892,1.0
130360,2019,SSC Neapel,FC Turin,1.0
286276,2019,SSC Neapel,SS Juve Stabia,1.0
123261,2019,SSC Neapel,US Sassuolo,1.0
202979,2019,SSC Neapel,Empoli FC,1.0
159902,2019,SSC Neapel,Empoli FC,1.0
351898,2019,SSC Neapel,Red Bull Bragantino,1.0
358008,2019,SSC Neapel,US Cremonese,1.0
146143,2019,SSC Neapel,Cosenza Calcio,1.0
433584,2019,SSC Neapel,Cesena FC,1.0
199258,2019,SSC Neapel,SPAL,1.0
355051,2019,SSC Neapel,Carrarese Calcio 1908,1.0
392334,2019,SSC Neapel,Fermana FC,1.0
250683,2019,SSC Neapel,Virtus Entella,1.0
240357,2019,SSC Neapel,Delfino Pescara 1936,1.0
197743,2019,SSC Neapel,SSC Bari,1.0
377042,2019,SSC Neapel,SSC Bari,1.0
355051,2019,SSC Neapel,Cavese 1919,1.0
159337,2019,SSC Neapel,Parma Calcio 1913,1.0
16408,2019,SSC Neapel,Udinese Calcio,-1.0
240414,2019,SSC Neapel,Udinese Calcio,-1.0
199635,2019,Juventus Turin U23,Parma Calcio 1913,2960000.0
355104,2019,Delfino Pescara 1936,Parma Calcio 1913,2800000.0
131109,2019,Delfino Pescara 1936,Parma Calcio 1913,2550000.0
146752,2019,Sampdoria Genua,Parma Calcio 1913,2100000.0
411312,2019,Delfino Pescara 1936 U19,Parma Calcio 1913,1800000.0
459979,2019,Delfino Pescara 1936 U19,Parma Calcio 1913,500000.0
85825,2019,SPAL,Parma Calcio 1913,500000.0
521407,2019,ACD Sangiustese,Parma Calcio 1913,93000.0
57285,2019,Carpi FC 1909,Parma Calcio 1913,51000.0
391064,2019,FC Ponsacco 1920,Parma Calcio 1913,35000.0
163647,2019,Cosenza Calcio,Parma Calcio 1913,0.0
102413,2019,Reggio Audace FC,Parma Calcio 1913,0.0
287871,2019,SSD Palermo,Parma Calcio 1913,0.0
72274,2019,Sampdoria Genua,Parma Calcio 1913,1.0
181768,2019,Zenit St. Petersburg,Parma Calcio 1913,1.0
131109,2019,Delfino Pescara 1936,Parma Calcio 1913,1.0
336960,2019,Udinese Calcio,Parma Calcio 1913,1.0
621169,2019,CA Boston River,Parma Calcio 1913,1.0
188889,2019,Delfino Pescara 1936,Parma Calcio 1913,-1.0
285796,2019,AC Renate,Parma Calcio 1913,-1.0
283421,2019,Piacenza Calcio 1919,Parma Calcio 1913,-1.0
188889,2019,SS Arezzo,Parma Calcio 1913,-1.0
287343,2019,AC Renate,Parma Calcio 1913,-1.0
261056,2019,Carrarese Calcio 1908,Parma Calcio 1913,-1.0
395527,2019,Potenza Calcio,Parma Calcio 1913,-1.0
159847,2019,Ravenna FC,Parma Calcio 1913,-1.0
561653,2019,ASD Lanusei Calcio,Parma Calcio 1913,-1.0
409592,2019,Trapani Calcio,Parma Calcio 1913,-1.0
198084,2019,Ternana Calcio,Parma Calcio 1913,-1.0
355444,2019,Trapani Calcio,Parma Calcio 1913,-1.0
142990,2019,Trapani Calcio,Parma Calcio 1913,-1.0
288480,2019,Trapani Calcio,Parma Calcio 1913,-1.0
96766,2019,Calcio Foggia 1920,Parma Calcio 1913,-1.0
102984,2019,Casertana FC,Parma Calcio 1913,-1.0
450376,2019,Trapani Calcio,Parma Calcio 1913,-1.0
337670,2019,Spezia Calcio,Parma Calcio 1913,-1.0
398576,2019,Catania Calcio,Parma Calcio 1913,-1.0
256008,2019,Potenza Calcio,Parma Calcio 1913,-1.0
397063,2019,Potenza Calcio,Parma Calcio 1913,-1.0
306609,2019,FC Südtirol,Parma Calcio 1913,-1.0
431470,2019,Rende Calcio 1968,Parma Calcio 1913,-1.0
397797,2019,Delfino Pescara 1936,Parma Calcio 1913,-1.0
353799,2019,AC Monza,Parma Calcio 1913,-1.0
193994,2019,Calcio Padova,Parma Calcio 1913,-1.0
43364,2019,Carrarese Calcio 1908,Parma Calcio 1913,-1.0
273131,2019,FC Chiasso,Parma Calcio 1913,-1.0
463178,2019,SS Monopoli 1966,Parma Calcio 1913,-1.0
521407,2019,SS Arezzo,Parma Calcio 1913,-1.0
572654,2019,SS Arezzo,Parma Calcio 1913,-1.0
165531,2019,Empoli FC,Parma Calcio 1913,-1.0
283421,2019,Trapani Calcio,Parma Calcio 1913,-1.0
337670,2019,Ascoli Calcio,Parma Calcio 1913,-1.0
355104,2019,Delfino Pescara 1936,Parma Calcio 1913,-1.0
431470,2019,Trapani Calcio,Parma Calcio 1913,-1.0
527303,2019,Lentigione Calcio,Parma Calcio 1913,-1.0
102413,2019,Rimini FC,Parma Calcio 1913,-1.0
409592,2019,Potenza Calcio,Parma Calcio 1913,-1.0
431470,2019,Parma Calcio 1913,Juventus Turin U23,2910000.0
171159,2019,Parma Calcio 1913,Empoli FC,2500000.0
96766,2019,Parma Calcio 1913,Delfino Pescara 1936,2000000.0
35743,2019,Parma Calcio 1913,US Cremonese,1290000.0
572654,2019,Parma Calcio 1913,Delfino Pescara 1936 U19,1000000.0
165531,2019,Parma Calcio 1913,Empoli FC,560000.0
188889,2019,Parma Calcio 1913,Delfino Pescara 1936,500000.0
159847,2019,Parma Calcio 1913,AC Renate,0.0
43217,2019,Parma Calcio 1913,SSC Bari,0.0
397797,2019,Parma Calcio 1913,Catania Calcio,0.0
353799,2019,Parma Calcio 1913,Vis Pesaro 1898,0.0
273131,2019,Parma Calcio 1913,SS Monopoli 1966,0.0
256008,2019,Parma Calcio 1913,Sicula Leonzio,0.0
43364,2019,Parma Calcio 1913,Trapani Calcio,0.0
306609,2019,Parma Calcio 1913,Chievo Verona,0.0
22210,2019,Parma Calcio 1913,LR Vicenza Virtus,0.0
283421,2019,Parma Calcio 1913,Ravenna FC,0.0
102413,2019,Parma Calcio 1913,Rimini FC,1.0
397063,2019,Parma Calcio 1913,Potenza Calcio,1.0
521407,2019,Parma Calcio 1913,SS Arezzo,1.0
533806,2019,Parma Calcio 1913,Ravenna FC,1.0
283421,2019,Parma Calcio 1913,Trapani Calcio,1.0
198084,2019,Parma Calcio 1913,SS Sambenedettese,1.0
398576,2019,Parma Calcio 1913,SS Monopoli 1966,1.0
431470,2019,Parma Calcio 1913,Trapani Calcio,1.0
450376,2019,Parma Calcio 1913,Carpi FC 1909,1.0
463178,2019,Parma Calcio 1913,US Pianese,1.0
102413,2019,Parma Calcio 1913,Reggio Audace FC,1.0
409592,2019,Parma Calcio 1913,Potenza Calcio,1.0
355444,2019,Parma Calcio 1913,US Avellino 1912,1.0
287871,2019,Parma Calcio 1913,Delfino Pescara 1936,1.0
521407,2019,Parma Calcio 1913,Calcio Lecco 1912,1.0
199635,2019,Parma Calcio 1913,Como 1907,1.0
395527,2019,Parma Calcio 1913,Cavese 1919,1.0
320263,2019,Parma Calcio 1913,KSC Lokeren (- 2020),1.0
188889,2019,Parma Calcio 1913,Delfino Pescara 1936,1.0
337670,2019,Parma Calcio 1913,Ascoli Calcio,1.0
459979,2019,Parma Calcio 1913,Delfino Pescara 1936 U19,1.0
411312,2019,Parma Calcio 1913,Delfino Pescara 1936 U19,1.0
141654,2019,Parma Calcio 1913,Trapani Calcio,1.0
57643,2019,Parma Calcio 1913,Empoli FC,1.0
261056,2019,Parma Calcio 1913,SS Juve Stabia,1.0
193994,2019,Parma Calcio 1913,Gil Vicente FC,1.0
561653,2019,Parma Calcio 1913,AC Crema 1908,1.0
355104,2019,Parma Calcio 1913,Delfino Pescara 1936,1.0
285796,2019,Parma Calcio 1913,Carpi FC 1909,1.0
337670,2019,Parma Calcio 1913,Sheffield Wednesday,1.0
355104,2019,Parma Calcio 1913,AC Monza,1.0
165531,2019,Parma Calcio 1913,Virtus Entella,1.0
391064,2019,Parma Calcio 1913,Turun Palloseura,1.0
371436,2019,Parma Calcio 1913,Udinese Calcio,-1.0
537548,2019,Parma Calcio 1913,Inter Mailand U19,-1.0
345473,2019,Parma Calcio 1913,Atlético Madrid B,-1.0
355104,2019,Parma Calcio 1913,Delfino Pescara 1936,-1.0
131109,2019,Parma Calcio 1913,Delfino Pescara 1936,-1.0
621169,2019,Parma Calcio 1913,CA Boston River,-1.0
398163,2019,FC Elche,AS Rom,5000000.0
391498,2019,Genclerbirligi Ankara,AS Rom,4300000.0
340427,2019,AS Cittadella,AS Rom,-1.0
415454,2019,Ascoli Calcio,AS Rom,-1.0
486597,2019,CA Belgrano,AS Rom,-1.0
148751,2019,FC São Paulo,AS Rom,-1.0
315852,2019,Delfino Pescara 1936,AS Rom,-1.0
296783,2019,AEK Athen,AS Rom,-1.0
238947,2019,Spezia Calcio,AS Rom,-1.0
268179,2019,Almere City FC,AS Rom,-1.0
163222,2019,Sampdoria Genua,AS Rom,-1.0
315568,2019,Robur Siena,AS Rom,-1.0
315844,2019,AC Perugia Calcio,AS Rom,-1.0
73734,2019,Galatasaray,AS Rom,-1.0
340444,2019,Apollon Smyrnis,AS Rom,-1.0
337715,2019,AC Perugia Calcio,AS Rom,-1.0
340430,2019,SS Monopoli 1966,AS Rom,-1.0
391406,2019,US Pistoiese 1921,AS Rom,-1.0
340447,2019,SS Teramo Calcio,AS Rom,-1.0
321065,2019,SC Braga B,AS Rom,-1.0
357178,2019,Catania Calcio,AS Rom,-1.0
337715,2019,FK Partizan Belgrad,AS Rom,-1.0
340437,2019,AS Gubbio 1910,AS Rom,-1.0
94529,2019,AS Rom,Shanghai Greenland Shenhua,16000000.0
341705,2019,AS Rom,Flamengo Rio de Janeiro,13000000.0
57723,2019,AS Rom,FC Porto,3080000.0
296783,2019,AS Rom,Spartak Moskau,3000000.0
391406,2019,AS Rom,Spartak 2 Moskau ( -2022),3000000.0
163222,2019,AS Rom,US Sassuolo,3000000.0
337715,2019,AS Rom,FK Partizan Belgrad,2000000.0
256361,2019,AS Rom,AEK Athen,700000.0
340444,2019,AS Rom,AS Cittadella,500000.0
96630,2019,AS Rom,UD Almería,400000.0
238947,2019,AS Rom,Spezia Calcio,100000.0
337715,2019,AS Rom,FK Partizan Belgrad,100000.0
5947,2019,AS Rom,CA Boca Juniors,0.0
340447,2019,AS Rom,US Pistoiese 1921,0.0
315568,2019,AS Rom,US Catanzaro,0.0
315844,2019,AS Rom,Spezia Calcio,0.0
340430,2019,AS Rom,US Alessandria Calcio 1912,0.0
357178,2019,AS Rom,Imolese Calcio 1919,1.0
73734,2019,AS Rom,Galatasaray,1.0
415454,2019,AS Rom,Rende Calcio 1968,1.0
333227,2019,AS Rom,HNK Cibalia Vinkovci,1.0
205006,2019,AS Rom,Feyenoord Rotterdam,1.0
486597,2019,AS Rom,CA Central Córdoba (SdE),1.0
340427,2019,AS Rom,US Cremonese,1.0
315852,2019,AS Rom,Vitória Setúbal FC,1.0
73734,2019,AS Rom,FC Stade Rennes,1.0
268179,2019,AS Rom,AS Livorno,1.0
319160,2019,Udinese Calcio,Sampdoria Genua,14500000.0
324282,2019,Chievo Verona,Sampdoria Genua,4500000.0
303219,2019,FC Groningen,Sampdoria Genua,3700000.0
348601,2019,Chievo Verona,Sampdoria Genua,3100000.0
441385,2019,CA Boca Juniors,Sampdoria Genua,1200000.0
423615,2019,Spezia Calcio,Sampdoria Genua,850000.0
282544,2019,Zenit St. Petersburg,Sampdoria Genua,500000.0
226524,2019,SC Heerenveen,Sampdoria Genua,0.0
574495,2019,Stabæk Fotball,Sampdoria Genua,1.0
284595,2019,Spezia Calcio,Sampdoria Genua,1.0
287876,2019,Empoli FC,Sampdoria Genua,1.0
85380,2019,Chievo Verona,Sampdoria Genua,1.0
324993,2019,DAC Dunajska Streda,Sampdoria Genua,-1.0
84442,2019,Empoli FC,Sampdoria Genua,-1.0
343950,2019,Vis Pesaro 1898,Sampdoria Genua,-1.0
198976,2019,Vis Pesaro 1898,Sampdoria Genua,-1.0
162961,2019,AC Perugia Calcio,Sampdoria Genua,-1.0
241527,2019,Calcio Padova,Sampdoria Genua,-1.0
398058,2019,Vis Pesaro 1898,Sampdoria Genua,-1.0
393607,2019,Albissola 2010,Sampdoria Genua,-1.0
363178,2019,Venezia FC,Sampdoria Genua,-1.0
398061,2019,Vis Pesaro 1898,Sampdoria Genua,-1.0
226093,2019,SPAL,Sampdoria Genua,-1.0
249068,2019,Carpi FC 1909,Sampdoria Genua,-1.0
88688,2019,Ternana Calcio,Sampdoria Genua,-1.0
363178,2019,AS Cittadella,Sampdoria Genua,-1.0
357180,2019,AS Bisceglie 1913,Sampdoria Genua,-1.0
72274,2019,SPAL,Sampdoria Genua,-1.0
347656,2019,Lucchese 1905,Sampdoria Genua,-1.0
109038,2019,EC Cruzeiro Belo Horizonte,Sampdoria Genua,-1.0
226093,2019,HNK Rijeka,Sampdoria Genua,-1.0
344321,2019,MSK Zilina,Sampdoria Genua,-1.0
392521,2019,Trapani Calcio,Sampdoria Genua,-1.0
340511,2019,FC Rieti,Sampdoria Genua,-1.0
238537,2019,Lucchese 1905,Sampdoria Genua,-1.0
168416,2019,Vis Pesaro 1898,Sampdoria Genua,-1.0
84442,2019,Albacete Balompié,Sampdoria Genua,-1.0
423615,2019,Spezia Calcio,Sampdoria Genua,-1.0
260827,2019,Sampdoria Genua,Olympique Lyon,24000000.0
363178,2019,Sampdoria Genua,Juventus Turin U23,4100000.0
392521,2019,Sampdoria Genua,Juventus Turin U23,3500000.0
168416,2019,Sampdoria Genua,Chievo Verona,900000.0
451310,2019,Sampdoria Genua,Chievo Verona,600000.0
344321,2019,Sampdoria Genua,MSK Zilina,250000.0
88688,2019,Sampdoria Genua,Ternana Calcio,190000.0
57657,2019,Sampdoria Genua,Ternana Calcio,0.0
324993,2019,Sampdoria Genua,FK Senica,0.0
55801,2019,Sampdoria Genua,Benevento Calcio,0.0
103916,2019,Sampdoria Genua,FC Reading,0.0
393607,2019,Sampdoria Genua,Rimini FC,0.0
198976,2019,Sampdoria Genua,Paganese Calcio 1926,0.0
249068,2019,Sampdoria Genua,Urbs Reggina 1914,0.0
96806,2019,Sampdoria Genua,SPAL,0.0
357180,2019,Sampdoria Genua,ACD San Tommaso,0.0
398058,2019,Sampdoria Genua,Robur Siena,0.0
363178,2019,Sampdoria Genua,AS Cittadella,1.0
423615,2019,Sampdoria Genua,Vis Pesaro 1898,1.0
343950,2019,Sampdoria Genua,SS Monopoli 1966,1.0
423615,2019,Sampdoria Genua,Spezia Calcio,1.0
226093,2019,Sampdoria Genua,DAC Dunajska Streda,1.0
84442,2019,Sampdoria Genua,US Salernitana 1919,1.0
73090,2019,Sampdoria Genua,APOEL Nikosia,1.0
84442,2019,Sampdoria Genua,Albacete Balompié,1.0
226093,2019,Sampdoria Genua,HNK Rijeka,1.0
347656,2019,Sampdoria Genua,Vis Pesaro 1898,1.0
362835,2019,Sampdoria Genua,FC São Paulo,-1.0
282544,2019,Sampdoria Genua,Zenit St. Petersburg,-1.0
319160,2019,Sampdoria Genua,Udinese Calcio,-1.0
340879,2019,Alanyaspor,US Sassuolo,8000000.0
84765,2019,Empoli FC,US Sassuolo,7750000.0
353922,2019,SK Rapid Wien,US Sassuolo,4700000.0
337149,2019,AC Pisa 1909,US Sassuolo,700000.0
239941,2019,Lechia Gdansk,US Sassuolo,285000.0
311178,2019,Asteras Tripolis,US Sassuolo,200000.0
391065,2019,Empoli FC,US Sassuolo,1.0
372720,2019,Spezia Calcio,US Sassuolo,-1.0
390725,2019,US Città di Pontedera,US Sassuolo,-1.0
357003,2019,Spezia Calcio,US Sassuolo,-1.0
287638,2019,US Città di Pontedera,US Sassuolo,-1.0
320456,2019,SS Teramo Calcio,US Sassuolo,-1.0
