match_id,team_id,scorrer_id,assist_id,goal_type
3451003,681,349066,177847,Kopfball
2704456,4,228433,309400,Linksschuss
3080859,1533,266795,,Linksschuss
3080859,1533,81988,60890,Rechtsschuss
3451005,366,221309,256429,Kopfball
3451005,366,481084,221309,Linksschuss
3451005,366,329812,,Rechtsschuss
3210058,1533,154059,81988,Kopfball
3607545,1531,334222,,Rechtsschuss
3607545,1531,334222,262939,Rechtsschuss
2581770,44,21175,119211,Linksschuss
2581770,44,89592,,Direkter Freistoß
2581770,44,21175,124732,Rechtsschuss
2581770,44,7971,21175,Rechtsschuss
2871695,27,38253,32213,Elfmeter
2871695,27,88103,190393,Linksschuss
2871695,27,37666,88103,Rechtsschuss
3431908,331,45383,63040,Rechtsschuss
3431908,331,213260,213670,Linksschuss
2704459,86,159471,90489,Rechtsschuss
2704254,23826,341317,106987,Linksschuss
2581936,4,187492,61087,Rechtsschuss
2581936,4,61087,187492,Rechtsschuss
2581766,4,94005,45660,Linksschuss
3607543,368,60410,189441,Linksschuss
3607543,368,191217,,Eigentor
3431904,150,141834,66106,Linksschuss
3080856,1049,59561,221322,Elfmeter
3611463,621,34601,255508,6. Saisontor
3611463,621,54235,,4. Saisontor
3611463,621,300168,54235,2. Saisontor
2704268,167,164265,4018,Linksschuss
3451018,3368,120095,,Elfmeter
3081111,940,72047,29124,Elfmeter
3451394,368,411975,60410,Kopfball
3451394,368,51174,111961,Rechtsschuss
3451394,368,32467,,Rechtsschuss
3451394,368,20005,,Linksschuss
3611467,131,58864,398184,9. Saisontor
2871699,86,36207,91849,Kopfball
3607553,1050,207917,59561,Linksschuss
3610321,13,140776,44352,Rechtsschuss
3610321,13,44352,250845,Kopfball
3431912,681,569866,,Direkter Freistoß
2581779,167,63022,51356,Kopfball
3451119,681,349066,,Rechtsschuss
3208841,714,129444,148666,Kopfball
3208841,714,162038,284727,Kopfball
3605061,621,255508,571020,Rechtsschuss
2581783,27,58358,1586,Elfmeter
2871697,16,81785,43512,Rechtsschuss
2871697,16,58864,69015,Rechtsschuss
2871697,16,315779,191422,Rechtsschuss
3210061,418,25557,371998,Elfmeter
3210061,418,18922,369081,Rechtsschuss
3451013,621,251897,338425,Kopfball
3080870,940,309110,72047,Rechtsschuss
3080870,940,72047,,Linksschuss
3080870,940,77826,72047,Linksschuss
3431913,5358,251876,201861,Linksschuss
3081115,3368,252677,25412,Kopfball
3081115,3368,245014,120095,Linksschuss
2704468,27,38253,75615,Linksschuss
2704468,27,38253,22068,Linksschuss
3451409,368,433049,111961,Kontertor
3210081,368,93935,51174,Linksschuss
3210081,368,223725,15956,Linksschuss
3208845,621,251897,54235,Linksschuss
2581946,41,226009,4687,Kopfball
2581946,41,30308,52530,Rechtsschuss
2581946,41,39426,52530,Rechtsschuss
2871727,82,117674,,Direkter Freistoß
2871727,82,57995,18021,Kopfball
2704266,86,93758,60632,Kopfball
2704266,86,159471,273824,Rechtsschuss
3451017,1050,177467,349599,Elfmeter
2581948,167,54137,118847,Rechtsschuss
2581948,167,91841,,Rechtsschuss
2581785,4,50935,61087,Rechtsschuss
3611473,940,72047,165007,Rechtsschuss
2581645,167,18021,164265,Elfmeter
2581645,167,18021,91841,Elfmeter
3451021,940,119905,255653,Kopfball
3451021,940,72047,,Rechtsschuss
2871729,24,187587,193900,Rechtsschuss
2581648,16,58864,28947,Rechtsschuss
3605060,418,138927,18922,Rechtsschuss
3611471,237,278296,58799,1. Saisontor
3451407,366,216240,,Kopfball
3451028,418,207834,371998,Eigentor
2581950,79,19112,161011,Rechtsschuss
2581950,79,82863,58405,Rechtsschuss
3208842,1050,119235,175449,Rechtsschuss
3208842,1050,627294,188854,Rechtsschuss
2704466,16,58205,,Linksschuss
2704466,16,25727,170986,Rechtsschuss
2581790,79,57995,170527,Linksschuss
2581790,79,170527,161011,Kopfball
2581790,79,19112,82863,Rechtsschuss
3451133,16795,281404,57825,3. Saisontor
3451133,16795,34870,262365,Kopfball
3607555,418,296622,31909,Rechtsschuss
3607555,418,58884,31909,Rechtsschuss
3607555,418,371998,27992,Kontertor
3607555,418,291417,16306,Rechtsschuss
3610340,1049,225122,263860,Elfmeter
2581652,96,86175,41507,Rechtsschuss
3451132,418,164770,,Kopfball
3451132,418,164770,,Linksschuss
2581943,86,128488,142281,abgefälschter Torschuss
2581943,86,31007,168543,Rechtsschuss
2581654,18,111455,19819,Kopfball
2581654,18,19112,32711,Eigentor
2581654,18,19819,,Rechtsschuss
3611483,16795,424784,,8. Saisontor
3611483,16795,93935,,2. Saisontor
3611483,16795,262365,57825,6. Saisontor
3611483,16795,57825,60542,9. Saisontor
3611483,16795,315289,,1. Saisontor
3611483,16795,57825,223053,10. Saisontor
3451405,3709,182904,51510,Eigentor
3451405,3709,251106,251106,Elfmeter
2704610,4,78950,,Rechtsschuss
2704610,4,56711,82873,Kopfball
2704610,4,56711,31514,Kopfball
3081122,367,288318,257062,Elfmeter
3081122,367,253839,288318,Rechtsschuss
2581655,1899,82009,89718,Linksschuss
2581655,1899,82009,89718,Elfmeter
2581655,1899,70285,82009,Rechtsschuss
3451136,2687,337946,99559,Linksschuss
3431918,1108,81999,,Direkter Freistoß
3607562,16795,211251,57825,Linksschuss
3607562,16795,57825,,Linksschuss
3451023,131,51663,69751,Eigentor
3605198,13,140776,,Linksschuss
3605198,13,205562,140776,Rechtsschuss
2581793,4,43512,196357,Abstauber
3081129,150,354741,20506,Rechtsschuss
3081129,150,134936,374139,Linksschuss
3208664,1050,177467,15799,Linksschuss
3208664,1050,189453,,Eigentor
3208664,1050,177467,315110,abgefälschter Torschuss
3208680,3368,172142,151470,Linksschuss
2581693,4,196948,146164,Eigentor
3451075,368,111961,,Linksschuss
3209964,940,50355,72047,Rechtsschuss
3209964,940,255653,165007,Rechtsschuss
2582002,4,4357,118022,Rechtsschuss
2582002,4,45660,82105,Linksschuss
2582002,4,192565,4357,Linksschuss
2582002,4,135343,118397,Eigentor
3451463,16795,57825,424784,Rechtsschuss
3451463,16795,262365,211251,Rechtsschuss
3450973,1049,320271,557149,Linksschuss
2581187,18,48298,102226,Rechtsschuss
3208636,237,344393,,Linksschuss
3208636,237,46413,70946,Kopfball
2581934,98,39743,32207,Linksschuss
2871595,79,247459,293169,Rechtsschuss
3081105,1050,177467,183647,Linksschuss
3081105,1050,65318,177467,Linksschuss
3080851,367,37337,130756,Kopfball
3605208,2687,131275,454238,1. Saisontor
3605208,2687,311044,,2. Saisontor
3208645,1050,177467,315110,Rechtsschuss
2871781,1,230541,168543,Kopfball
2704281,1,50512,93844,Rechtsschuss
2704655,98,11765,55512,Abstauber
2704655,98,195782,77108,Linksschuss
3451146,1108,278837,,Linksschuss
3451039,621,251897,61812,Linksschuss
3451039,621,34601,54235,Elfmeter
2581966,44,162434,18918,Kopfball
3431925,16795,57825,,Rechtsschuss
2704656,86,36182,36207,Elfmeter
2704656,86,36182,,Linksschuss
2704656,86,36182,106270,Linksschuss
2704656,86,36182,36207,Rechtsschuss
3208653,1108,81999,,Linksschuss
3451448,16795,211251,,Rechtsschuss
3451052,940,72047,216240,Elfmeter
3451460,2687,274347,,Elfmeter
3451460,2687,99559,,Rechtsschuss
3610402,13,462250,266807,Rechtsschuss
3610402,13,462250,282411,Rechtsschuss
3610402,13,205562,125781,Linksschuss
2581852,98,39743,40456,Kopfball
2581989,82,10471,32213,Rechtsschuss
3208668,331,242532,167721,Linksschuss
2704317,16,58864,,Linksschuss
2704317,16,58864,283223,Rechtsschuss
2704317,16,58864,99922,Linksschuss
2704317,16,58864,315779,Rechtsschuss
2704317,16,288230,58864,Linksschuss
3451175,366,60890,,Linksschuss
3208676,418,18922,138927,Kopfball
2581868,27,243714,38253,Rechtsschuss
2581868,27,38253,22068,Rechtsschuss
3080899,714,278359,142021,Rechtsschuss
3080899,714,336869,148666,Linksschuss
2581698,82,38410,36182,Rechtsschuss
3208789,1533,39907,98249,Rechtsschuss
3209810,621,255508,54235,Rechtsschuss
3451464,418,58884,16306,Rechtsschuss
2704684,82,57995,6288,Linksschuss
2704684,82,6288,148955,Linksschuss
2581699,4,31216,42952,Rechtsschuss
3208791,1050,354361,,Rechtsschuss
2581150,1899,68033,19548,Linksschuss
3451073,366,247652,,Rechtsschuss
3209967,3368,298976,193784,Rechtsschuss
3610438,368,91849,125165,2. Saisontor
3607616,714,162038,,Elfmeter
3607616,714,408471,628498,Kopfball
3208687,3709,227961,263860,Rechtsschuss
3208687,3709,263860,281404,Rechtsschuss
3208687,3709,51510,76746,Rechtsschuss
2582000,41,120205,,Direkter Freistoß
2582000,41,39426,120205,Kopfball
2582000,41,120205,,Rechtsschuss
3451471,1533,537382,223890,Rechtsschuss
3208697,131,44352,74857,Rechtsschuss
3208697,131,374139,282810,Abstauber
3080822,3709,102423,138803,Kopfball
3080822,3709,227961,57825,Rechtsschuss
2582004,18,102226,111455,Rechtsschuss
2582004,18,42783,32711,Kopfball
3451212,1531,326416,339816,Kopfball
2704337,24,1565,,Rechtsschuss
2704337,24,315332,53437,Linksschuss
3210121,16795,262365,257376,Kopfball
3210121,16795,34870,,Linksschuss
3210121,16795,257376,211251,Kopfball
2704547,18,48298,,abgefälschter Torschuss
2704547,18,42783,191422,Rechtsschuss
3209977,714,288318,51667,Elfmeter
3605304,150,278359,7663,Rechtsschuss
2581869,4,59054,82873,Kopfball
3451078,2687,131275,,Rechtsschuss
3208710,3709,227961,76746,Kopfball
3208710,3709,273152,51510,Rechtsschuss
2704703,27,38253,364258,Elfmeter
2704703,27,60444,7476,Kopfball
2704703,27,38253,4360,Kopfball
2704703,27,59016,,Direkter Freistoß
2704703,27,4360,58358,Sololauf
3450981,368,433049,189441,Linksschuss
3210129,940,255653,72047,Rechtsschuss
3451473,150,278359,,Elfmeter
3451473,150,203496,,Direkter Freistoß
3451473,150,62920,99922,Rechtsschuss
3080829,13,128223,54928,Kopfball
3080829,13,128223,74229,Kopfball
2581151,24,43274,109256,Kopfball
3208808,3368,67548,120095,Linksschuss
3208808,3368,245014,120095,Rechtsschuss
2704356,86,36207,1277,Linksschuss
2704356,86,159471,,Rechtsschuss
3450985,13,462250,67082,Elfmeter
3450985,13,462250,266807,Rechtsschuss
3450985,13,318077,95810,Rechtsschuss
2704207,60,55099,185077,Kopfball
3605331,714,335225,162038,Rechtsschuss
3605331,714,162038,501418,Rechtsschuss
3450986,1531,277533,149231,Linksschuss
3610569,1108,266795,133794,Kopfball
2581180,86,142281,,Rechtsschuss
3208805,237,58799,46413,Elfmeter
3208805,237,46413,459463,Linksschuss
2581718,86,532,90489,Rechtsschuss
2581718,86,36207,31007,Rechtsschuss
3451474,131,125781,,Linksschuss
3450982,681,35518,517842,Kopfball
3450982,681,351478,,Rechtsschuss
3450982,681,122155,99353,Rechtsschuss
3450982,681,122155,99353,Linksschuss
3451088,1049,372246,221322,Rechtsschuss
2704552,4,245537,228948,Elfmeter
2704552,4,153084,39020,Kopfball
3611440,150,141834,203496,2. Saisontor
3611440,150,278359,,Elfmeter
2704357,82,38410,,Rechtsschuss
2581179,4,126414,,Direkter Freistoß
2704229,18,102226,47285,Linksschuss
3450991,150,234523,,Rechtsschuss
3450991,150,354741,193098,Rechtsschuss
3210137,366,256429,,Linksschuss
2704575,1,206542,75446,Abstauber
2704710,4,196227,153084,Linksschuss
3208729,1049,131505,27389,Linksschuss
2581723,27,153084,59016,Eigentor
2581723,27,44017,4360,Kopfball
2581723,27,58358,161056,Linksschuss
3208812,1108,242497,177046,Kopfball
3607524,368,111630,,Linksschuss
2704351,4,126414,187492,Linksschuss
3208751,368,189441,51174,Rechtsschuss
3080837,1049,225122,131505,Rechtsschuss
3080837,1049,59561,,Rechtsschuss
3080837,1049,398184,127189,Rechtsschuss
2581176,79,79501,57995,Rechtsschuss
2581176,79,79501,19112,Linksschuss
3451099,16795,34870,95963,Kontertor
3451099,16795,281404,378293,Linksschuss
2704237,1,185245,85352,Kopfball
2704237,1,85352,43984,Kopfball
2704237,1,230541,,Linksschuss
2704576,1899,46580,52348,Rechtsschuss
3080841,681,351478,338424,Linksschuss
3080841,681,351478,45319,Elfmeter
2704360,18,19819,,Rechtsschuss
3451375,418,18922,31909,Rechtsschuss
3451375,418,18922,31909,Linksschuss
3451375,418,296622,18922,Rechtsschuss
3611448,681,238407,35518,2. Saisontor
3611448,681,351809,35518,1. Saisontor
2704243,16,170986,99922,Linksschuss
2704243,16,58864,170986,Rechtsschuss
2704243,16,288230,28947,Rechtsschuss
2704243,16,58864,28947,Linksschuss
2704243,16,25727,170986,Kopfball
2581175,1,171167,44713,Linksschuss
2581175,1,44713,171167,Rechtsschuss
3605041,150,29051,126737,Eigentor
3208753,1049,59561,131505,Elfmeter
3208753,1049,396894,131505,Kopfball
3210139,16795,58330,,Rechtsschuss
3210139,16795,216464,59551,Kopfball
3208831,1244,95732,433049,Rechtsschuss
3208831,1244,202984,,Linksschuss
3081093,714,142021,278359,Rechtsschuss
3450997,621,255508,61812,Elfmeter
2581896,16,73782,58864,Abstauber
2581896,16,93922,28947,Rechtsschuss
3209982,1108,73185,,Rechtsschuss
3607612,131,72522,331505,Kopfball
3208829,621,197545,158863,Rechtsschuss
3611457,331,167721,170472,Elfmeter
3611457,331,46413,213260,Kopfball
3080850,3368,298976,120095,Rechtsschuss
3451106,366,247250,311696,Linksschuss
3451106,366,221309,142027,Linksschuss
2704712,23826,106987,160968,Rechtsschuss
2704712,23826,157635,111078,Rechtsschuss
2704368,4,94005,,Linksschuss
3208826,418,226012,291417,Eigentor
3208826,418,164770,31909,Kopfball
3208826,418,27992,369081,Rechtsschuss
3209986,331,82503,63056,Kopfball
3209986,331,63056,93935,Elfmeter
2871495,4,66058,187492,Rechtsschuss
3208752,3709,281404,,Linksschuss
3611451,714,162038,,Direkter Freistoß
3451103,1533,537382,230541,Linksschuss
3208828,1050,188854,401922,Elfmeter
3208828,1050,15799,73250,Linksschuss
3611456,418,412363,138927,Linksschuss
3611456,418,58884,138927,Rechtsschuss
3611456,418,18922,412363,Rechtsschuss
2581908,96,119557,,Rechtsschuss
3081103,1049,63463,149498,Rechtsschuss
3081103,1049,131505,255653,Linksschuss
3081103,1049,255653,225122,Rechtsschuss
3081103,1049,255653,63463,Linksschuss
3081103,1049,71559,,Eigentor
3081103,1049,131505,255653,Linksschuss
3208754,681,99353,351478,Rechtsschuss
3208754,681,99353,177847,Rechtsschuss
2704429,16,35207,73782,Rechtsschuss
2704583,60,152963,30942,Elfmeter
3080845,1108,284727,,Elfmeter
3080845,1108,98596,249730,1. Saisontor
3080845,1108,284727,45639,6. Saisontor
2581754,27,22068,37666,Rechtsschuss
3451380,368,207834,411975,Linksschuss
3611452,2687,73185,,Rechtsschuss
3451112,368,189441,,Elfmeter
3451112,368,263727,88490,Rechtsschuss
3210000,418,18922,44501,Elfmeter
2871546,27,38253,243714,Rechtsschuss
2871546,27,38253,,Linksschuss
3080843,366,256361,221309,Elfmeter
3080843,366,256429,,Linksschuss
3081116,366,251106,256429,Elfmeter
3081116,366,256429,251106,Linksschuss
2581759,167,51356,,Direkter Freistoß
3451381,16795,34870,57825,Rechtsschuss
3208824,331,167721,349599,Kopfball
3611460,1531,339816,277533,Rechtsschuss
3210019,3709,158795,284857,Linksschuss
3607621,1531,225593,339816,3. Saisontor
3607621,1531,225593,262939,4. Saisontor
3451382,2687,89733,,Linksschuss
3431911,3368,252677,,Rechtsschuss
3431911,3368,252677,228917,Rechtsschuss
3607544,131,466810,69751,Rechtsschuss
3607544,131,65230,466805,Rechtsschuss
3607544,131,167850,69751,Kopfball
2581199,86,31007,142281,Rechtsschuss
2581199,86,142281,532,Linksschuss
2581199,86,31007,36207,Rechtsschuss
2704427,4,6237,126414,Kopfball
2581755,16,35207,55735,Rechtsschuss
2581755,16,81785,55735,Linksschuss
3605053,1049,372246,221322,Elfmeter
3080861,681,351478,289286,Kopfball
3451379,131,125781,,Linksschuss
3451379,131,361104,28003,Rechtsschuss
3451379,131,361104,,Rechtsschuss
3451379,131,28003,65230,Linksschuss
3451379,131,288230,617074,Linksschuss
3451379,131,28003,69751,Linksschuss
2871592,86,91849,,Rechtsschuss
2581758,98,11765,42072,Kopfball
2581640,1899,70285,19548,Rechtsschuss
3081119,714,278359,,Rechtsschuss
3081119,714,278359,131708,Elfmeter
3451111,13,44352,,Direkter Freistoß
3451111,13,148928,205562,Linksschuss
3451111,13,44352,205562,Elfmeter
3451111,13,74229,266807,Rechtsschuss
3210017,1050,188854,,Rechtsschuss
3607541,3368,455181,205569,Kopfball
3610275,681,35518,338424,Linksschuss
3610275,681,338424,,Rechtsschuss
2871660,167,111275,,Direkter Freistoß
2871660,167,54137,111275,Rechtsschuss
2704245,1,85352,185245,Rechtsschuss
2704245,1,75446,190289,Kopfball
3210020,366,251106,,Rechtsschuss
3210020,366,247250,,Linksschuss
2704608,60,152963,42936,Rechtsschuss
3451110,621,69751,,Eigentor
3451011,16795,424784,281989,Kontertor
3451386,150,278359,,Elfmeter
3080871,418,18922,27992,Kopfball
2704248,18,31041,48298,Linksschuss
3081128,131,28003,37666,Linksschuss
3081128,131,28003,32467,Linksschuss
3610293,150,278359,88490,Elfmeter
3610293,150,342385,203496,Kopfball
3610293,150,278359,66106,Rechtsschuss
3610293,150,122155,203496,Linksschuss
2704441,16,74842,288230,Rechtsschuss
2704441,16,58864,288230,Rechtsschuss
3208836,3709,102423,76746,Kopfball
3208836,3709,111508,284857,Kopfball
3208836,3709,227961,57825,Rechtsschuss
3611475,2687,73185,,Direkter Freistoß
3208619,418,18922,39381,Rechtsschuss
3208619,418,31909,44501,Distanzschuss
3208619,418,221316,18922,Rechtsschuss
2704629,86,31007,106270,Linksschuss
2704629,86,36207,36182,Rechtsschuss
3208620,1533,139336,,1. Saisontor
2581767,1,34543,108650,Rechtsschuss
3080878,1533,443222,266795,Rechtsschuss
2871659,4,202228,228948,Eigentor
2871659,4,153084,38410,Linksschuss
2581638,4,42952,116792,Elfmeter
2581940,27,38253,,Rechtsschuss
3451131,1050,177467,126716,Linksschuss
3451131,1050,177467,65318,Linksschuss
3611476,3368,175323,252677,1. Saisontor
3610297,940,341110,,Linksschuss
3610297,940,72047,309110,Linksschuss
3208625,366,256429,247250,Linksschuss
3208625,366,221309,404688,Linksschuss
3605059,3709,199369,284854,Rechtsschuss
2581780,82,117674,38410,Rechtsschuss
2704454,82,38410,117674,Rechtsschuss
2704454,82,6288,85148,Rechtsschuss
3451402,331,552425,618809,Rechtsschuss
3451402,331,46413,213260,Kopfball
3605058,1050,188854,568157,Rechtsschuss
3605058,1050,355861,568157,Rechtsschuss
3208840,368,72522,223725,Linksschuss
2704257,82,179634,231586,Eigentor
3611478,331,46413,46413,Elfmeter
3610292,331,298589,213260,Kopfball
3610292,331,93936,216870,Rechtsschuss
3208640,150,203496,354741,Linksschuss
3208640,150,354741,,Rechtsschuss
3208656,940,165007,255653,Rechtsschuss
2871691,24,181375,215864,Elfmeter
3607560,150,126737,193098,Linksschuss
3607560,150,122155,,Elfmeter
3607560,150,203496,,Linksschuss
2581947,1,79967,108537,Linksschuss
3451400,16795,57825,170472,Linksschuss
3451400,16795,223053,262365,Rechtsschuss
2871693,96,31159,75489,Rechtsschuss
3610298,621,668183,34601,Linksschuss
2704269,44,45178,21175,2. Saisontor
3611487,681,35518,289255,2. Saisontor
3208832,940,129473,72047,Linksschuss
3210060,1244,284884,,Direkter Freistoß
3451151,13,282411,74229,Linksschuss
3451151,13,266807,282411,Rechtsschuss
2581958,96,75640,86175,Rechtsschuss
2581958,96,41507,119557,Linksschuss
2581646,79,19112,170527,Rechtsschuss
2581646,79,170527,79501,Rechtsschuss
2581646,79,129513,79501,Rechtsschuss
2581791,98,39743,31173,Linksschuss
2581791,98,39743,31173,Abstauber
2704273,4,59054,80031,Elfmeter
3431914,131,683840,326330,Kopfball
3431914,131,28003,683840,Linksschuss
3431914,131,28003,125781,Linksschuss
3451398,13,140776,266807,Rechtsschuss
2581787,16,35207,53622,Rechtsschuss
2581787,16,55735,35207,Rechtsschuss
2581787,16,53622,55735,Rechtsschuss
3451035,1050,399776,59561,Kopfball
3607561,940,255653,221315,Rechtsschuss
3607561,940,72047,,Elfmeternachschuss
2704641,24,67685,53437,Rechtsschuss
3451150,681,349066,,Kopfball
3451410,1049,27389,225122,Rechtsschuss
3451032,16795,424784,211251,Rechtsschuss
2581656,4,66058,82097,Rechtsschuss
2581656,4,187492,,Direkter Freistoß
2581656,4,53418,82097,Rechtsschuss
3607569,367,362086,,Linksschuss
2581659,27,38253,243714,Kopfball
2581659,27,38253,37666,Linksschuss
2581659,27,243714,75615,Rechtsschuss
3605200,1049,396894,372246,Rechtsschuss
3605200,1049,82503,,Eigentor
3605200,1049,225122,63463,Rechtsschuss
3605200,1049,353032,372246,Kopfball
3611486,331,298575,46413,2. Saisontor
2581953,98,11765,45668,Kopfball
2581953,98,77108,39743,Linksschuss
2704275,4,126414,53418,Kopfball
3610329,1108,81999,278837,Rechtsschuss
2581956,1899,232454,,Rechtsschuss
2581956,1899,112935,46580,Rechtsschuss
2871775,1899,284010,39743,Linksschuss
2871775,1899,29865,207592,Eigentor
3431927,418,369081,18922,Rechtsschuss
3431927,418,476344,138927,Eigentor
3431927,418,25557,99922,Elfmeter
3605197,150,630995,342385,Linksschuss
3605197,150,66106,342385,Linksschuss
2704282,24,55508,171209,Eigentor
2704282,24,184381,67685,Linksschuss
2704282,24,109256,67685,Linksschuss
2704647,4,71905,19354,Kopfball
3451406,418,18922,371998,Elfmeter
3451406,418,280730,18922,Kopfball
3451406,418,18922,16306,Kopfball
3208851,418,58884,31909,Kopfball
2581651,98,32207,77108,Rechtsschuss
2581651,98,11765,,Rechtsschuss
3607565,13,205562,140776,3. Saisontor
3607565,13,125781,282411,3. Saisontor
3607565,13,266807,517894,4. Saisontor
3607565,13,517894,125781,2. Saisontor
3210080,940,72047,72047,Elfmeter
2704321,1,82350,126281,Kopfball
3451060,681,99353,351478,Rechtsschuss
3080885,418,18922,,Rechtsschuss
2581719,44,7971,79377,Rechtsschuss
2581719,44,7971,179643,Rechtsschuss
2581719,44,7971,119211,Elfmeter
3451179,1531,334222,,5. Saisontor
3208767,418,18922,,Linksschuss
3208767,418,25557,50202,Elfmeter
3208767,418,18922,221316,Elfmeter
3208767,418,369081,27992,Rechtsschuss
3080818,1049,127189,372246,Kopfball
3209969,1050,126716,,Rechtsschuss
2704572,16,58864,81785,Rechtsschuss
2581904,18,19819,31041,Rechtsschuss
3208769,1050,15799,177467,Elfmeter
3451201,1050,177467,221322,Elfmeter
3210132,131,37666,28003,Rechtsschuss
3208717,1050,315110,,Rechtsschuss
2581155,44,7971,7971,Elfmeter
3605328,16795,59551,281989,Rechtsschuss
3451388,5358,361254,71918,Linksschuss
3451388,5358,361254,340867,Rechtsschuss
3611461,3709,298976,284884,5. Saisontor
3611461,3709,298976,251106,6. Saisontor
3450978,1108,139895,176591,Rechtsschuss
3450978,1108,634461,243541,Rechtsschuss
3208731,1108,73185,,Rechtsschuss
2704706,98,52530,160668,Rechtsschuss
2704706,98,32207,,Rechtsschuss
3451479,681,349066,,Rechtsschuss
3209983,3709,273152,281404,Kopfball
2704244,24,58178,67685,Kopfball
2704244,24,53437,,Linksschuss
2704577,82,6288,57995,Linksschuss
2581177,167,54137,1791,Rechtsschuss
2704358,16,58864,288230,Kopfball
3081085,621,433049,255501,Eigentor
3611466,418,59016,,Abstauber
3611466,418,296622,,Linksschuss
3611466,418,221316,371998,Kontertor
3210138,13,282411,140776,Rechtsschuss
3210138,13,230784,67082,Kontertor
3208786,331,213260,349599,Kopfball
3208786,331,167721,,Rechtsschuss
3208786,331,552425,,Rechtsschuss
3208786,331,63056,167721,Elfmeter
3208759,13,128223,120443,Kopfball
2581184,44,7971,179643,Rechtsschuss
2704436,41,72519,53669,Rechtsschuss
2581722,41,73013,120205,Elfmeter
3208629,418,25557,85288,Kopfball
3208629,418,296622,85288,Linksschuss
2871548,1899,46580,39743,Linksschuss
2871548,1899,112935,125858,Rechtsschuss
2581195,41,73013,,Rechtsschuss
2581195,41,73013,30308,Kopfball
2581195,41,39426,12864,Rechtsschuss
3080840,418,164770,58884,Rechtsschuss
3080840,418,18922,280730,Elfmeter
3080840,418,18922,31909,Kopfball
3080840,418,27992,18922,Rechtsschuss
3081101,681,76273,,Eigentor
2871549,18,334526,48298,Rechtsschuss
2871549,18,19305,32711,Kopfball
2581922,1,93844,51176,Linksschuss
2581922,1,93844,119277,Rechtsschuss
2704457,4,196227,224884,Linksschuss
3208637,681,177847,,Direkter Freistoß
3208796,940,64134,259930,Kopfball
3208796,940,72047,309110,Linksschuss
3208802,1244,95732,206947,Rechtsschuss
2704582,44,21175,162434,Elfmeter
2704582,44,124732,179643,Kopfball
2581196,1,50512,79967,Kopfball
2581196,1,110036,108537,Kopfball
3451391,621,251897,338425,Kopfball
2704458,60,152963,185077,Elfmeter
2704458,60,152963,177779,Rechtsschuss
3208810,1050,15452,,Kopfball
3208810,1050,315110,188854,Rechtsschuss
3451000,1049,527350,27389,Linksschuss
3451000,1049,495629,372246,Kopfball
3208817,368,329145,12249,2. Saisontor
3208817,368,12249,,Elfmeter
3210041,13,462250,,Rechtsschuss
3210041,13,462250,44779,Linksschuss
3210041,13,282411,122043,Rechtsschuss
3210041,13,128223,282411,Rechtsschuss
3210041,13,140776,282411,Rechtsschuss
2581925,79,161011,45599,Linksschuss
2581925,79,82863,138292,Rechtsschuss
2581925,79,57995,161011,Elfmeter
3080854,1050,315110,73250,Abstauber
3080854,1050,356197,315110,Sololauf
2581765,41,39426,73013,Rechtsschuss
2704259,44,21175,45178,Elfmeter
2704259,44,21175,45662,Rechtsschuss
2704259,44,45662,21175,Linksschuss
3081120,418,314678,18922,Rechtsschuss
3610294,2687,18644,131275,Kopfball
3610294,2687,246204,281755,Linksschuss
3605195,1531,73185,262939,Rechtsschuss
2871658,44,45662,89592,Kopfball
3451089,681,329145,,Eigentor
3451089,681,349066,351478,Linksschuss
3208818,681,351478,316264,Linksschuss
3208818,681,99353,,Rechtsschuss
3208818,681,316264,,Direkter Freistoß
3208818,681,349066,355628,Rechtsschuss
3605203,1108,242497,81999,Linksschuss
3605203,1108,81999,,Rechtsschuss
3607549,13,44352,266807,Linksschuss
3607549,13,125781,,Kontertor
3607549,13,76061,44352,Rechtsschuss
3208624,681,351478,74869,Elfmeter
3610291,1049,503991,225122,Rechtsschuss
3610291,1049,573775,320271,Linksschuss
3451403,1050,126716,,Rechtsschuss
2704265,1899,39743,46580,Linksschuss
2704265,1899,125858,,Rechtsschuss
3451012,2687,57935,99559,Kopfball
3208770,1244,433049,202984,Kopfball
2704589,16,58864,81785,Rechtsschuss
2581788,27,38253,58358,Elfmeter
2581788,27,38253,58358,abgefälschter Torschuss
2704465,1899,39743,232454,Linksschuss
2704465,1899,46580,112935,Rechtsschuss
3611481,131,466810,69751,Rechtsschuss
3611481,131,69751,15951,Linksschuss
3451019,13,320271,,Eigentor
3451095,940,255653,277137,Rechtsschuss
3208825,131,44352,69751,Rechtsschuss
3208825,131,37666,44352,Kopfball
3210078,13,188838,,Eigentor
3080860,5358,459463,167721,Rechtsschuss
3080860,5358,71559,175449,Kopfball
2704461,44,45178,124732,Linksschuss
2581951,16,81785,82243,Rechtsschuss
2581951,16,124502,55735,Kopfball
3451419,2687,67089,,Rechtsschuss
3451117,5358,361254,251876,Kopfball
3451117,5358,361254,251876,Rechtsschuss
3451117,5358,361254,531829,Rechtsschuss
3431919,2687,18644,,Rechtsschuss
3431919,2687,336747,162652,Kontertor
2581957,4,187492,61087,Rechtsschuss
2581957,4,50935,61087,Rechtsschuss
3607558,1108,67080,295065,Kopfball
3607558,1108,81999,,Elfmeter
3451015,1533,230541,337922,Linksschuss
