match_id,player_in_id,player_in,player_out_id,player_out
2735546,481116,Youssef Maziz,222859,Florent Mollet
2735645,255220,Romain Philippoteaux,3266,Jérémie Aliadière
2735645,111048,Benjamin Jeannot,98315,Walid Mesloub
2735645,75282,François Bellugou,168536,Alhassan Wakaso
2735647,122116,Nicolas de Préville,159026,Ricardo Kishna
2735647,190333,Farès Bahlouli,187847,Yassine Benzia
2735647,410425,Yves Bissouma,205503,Ibrahim Amadou
2735545,85148,Julian Draxler,55215,Javier Pastore
2735545,45320,Ángel Di María,77100,Lucas Moura
2735545,18900,Hatem Ben Arfa,48280,Edinson Cavani
2701647,126711,Kévin Malcuit,56794,Fabien Lemoine
2701647,126699,Vincent Pajot,140497,Florentin Pogba
2701647,235540,Oussama Tannane,22390,Loïc Perrin
2735649,20081,Gelson Fernandes,18912,Yoann Gourcuff
2735649,453594,Adama Diakhaby,39913,Ludovic Baal
2735649,203507,Adrien Hunou,84301,Benjamin André
2702812,193938,Diego Rolán,225004,Valentín Vada
2702812,333802,François Kamano,323704,Malcom
2702812,290249,Mauro Arambarri,81386,Grégory Sertic
2735554,270646,Alexis Busin,127098,Anthony Koura
2735554,5406,Benoît Pedretti,265569,Youssef Aït Bennasser
2735554,5345,Youssouf Hadji,43942,Issiar Dia
2702819,222859,Florent Mollet,52112,Georges Mandjeck
2702819,68868,Guido Milán,344892,Gauthier Hein
2702819,188501,Thibaut Vion,344888,Habib Diallo
2890515,180091,Charly Charrier,450936,Tanguy Ndombélé
2890515,57359,Emmanuel Bourgaud,268555,Harrison Manzala
2890515,342227,Brighton Labeau,315054,Bachibou Koita
2701650,118022,Younès Belhanda,126687,Valentin Eysseric
2701650,243606,Anastasios Donis,167329,Alassane Plea
2890516,412095,Ihsan Sacko,111057,Idriss Saadi
2890516,111528,Anthony Gonçalves,314940,Dimitri Liénard
2890516,170953,Stéphane Bahoken,127142,Jonas Martin
2701663,400485,Adam Ounas,8885,Jaroslav Plasil
2701663,187392,Thomas Touré,323704,Malcom
2701663,181378,Gaëtan Laborde,16993,Jérémy Ménez
2735560,453594,Adama Diakhaby,18912,Yoann Gourcuff
2735560,182916,Wesley Saïd,20081,Gelson Fernandes
2735560,203507,Adrien Hunou,76293,Giovanni Sio
2702821,66791,Diallo Guidileye,5406,Benoît Pedretti
2702821,75645,Maurice Dalé,23952,Christophe Mandanne
2702821,109720,Joffrey Cuffaut,43942,Issiar Dia
2890519,453597,Vincent Marcel,401836,Bassem Srarfi
2890519,322305,Jean-Victor Makengo,215686,Rémi Walter
2890519,157507,Adrien Tamèze,290551,Vincent Koziello
2702822,296802,Walter Benítez,241231,Yoan Cardinale
2701667,157500,Lenny Nangis,137438,Sadio Diallo
2701667,451848,Geoffrey Acheampong,181477,Thievy Bifouma
2702823,203507,Adrien Hunou,182916,Wesley Saïd
2702823,453594,Adama Diakhaby,148955,Paul-Georges Ntep
2702823,213368,Pedro Henrique,76293,Giovanni Sio
2890520,346291,James Léa Siliki,357072,Faitout Maouassa
2890520,272644,Jordan Tell,203507,Adrien Hunou
2702825,206912,Jimmy Cabot,146805,Majeed Waris
2702825,111048,Benjamin Jeannot,59957,Benjamin Moukandjo
2702825,465830,Mattéo Guendouzi,154199,Wesley Lautoa
2891824,174094,Morgan Sanson,354361,Frank Anguissa
2891824,189441,Lucas Ocampos,241119,Clinton N'Jie
2891824,113707,Rémy Cabella,290862,Maxime López
2735558,372711,Amine Harit,215977,Adrien Thomasson
2735558,227240,Jules Iloki,190780,Emiliano Sala
2735558,276255,Yacine Bammou,76924,Felipe Pardo
2701668,36500,Ola Toivonen,290533,Yann Bodiger
2701668,344152,Odsonne Edouard,220878,Issiaga Sylla
2701668,344072,Kelvin Amian,123021,François Moubandje
2900826,126552,Loïs Diony,235540,Oussama Tannane
2900826,293944,Habib Maïga,287635,Assane Dioussé
2900826,114340,Gabriel Silva,98349,Romain Hamouma
2735565,379742,Jordan Leborgne,324804,Yann Karamoh
2701661,98315,Walid Mesloub,75282,François Bellugou
2701661,146805,Majeed Waris,59957,Benjamin Moukandjo
2701661,358508,Issam Ben Khemis,20622,Arnold Mvuemba
2900827,37157,Stéphane Sessègnon,98351,Kévin Bérigaud
2900827,392810,Casimir Ninga,76293,Giovanni Sio
2900827,203746,Ruben Aguilar,5303,Souleymane Camara
2701677,205562,Thomas Lemar,288496,Boschilia
2701677,161869,Djibril Sidibé,28845,Andrea Raggi
2701677,182618,Tiemoué Bakayoko,60540,Valère Germain
2735566,343052,Nicolas Pépé,292818,Jonathan Bamba
2735566,98351,Kévin Bérigaud,237125,Famara Diédhiou
2735566,214532,Pierrick Capelle,315110,Karl Toko Ekambi
2701673,95680,Hervé Bazile,324804,Yann Karamoh
2701673,182312,Pape Sané,45832,Ivan Santini
2701673,50142,Vincent Bessat,74709,Emmanuel Imorou
2735568,168088,Ádám Lang,5543,Cédric Varrault
2735568,77834,Marvin Martin,80173,Frédéric Sammaritano
2735568,231916,Anthony Belmonte,137841,Romain Amalfitano
2701676,54933,Gilles Sunu,214532,Pierrick Capelle
2701676,343052,Nicolas Pépé,315110,Karl Toko Ekambi
2701676,139286,Férébory Doré,18934,Thomas Mangani
2735570,170478,Axel Ngando,202318,Farid Boulaya
2735570,189940,Florian Raspentino,157500,Lenny Nangis
2735570,178019,Abdoulaye Keita,272642,Allan Saint-Maximin
2701678,333802,François Kamano,323704,Malcom
2701678,181378,Gaëtan Laborde,193938,Diego Rolán
2701678,8885,Jaroslav Plasil,16993,Jérémy Ménez
2701675,33847,Kevin Lejeune,222859,Florent Mollet
2701675,410225,Ismaïla Sarr,344892,Gauthier Hein
2701675,344888,Habib Diallo,205587,Opa Nguette
2702723,272640,Morgan Poaty,160080,Yacouba Sylla
2702723,98351,Kévin Bérigaud,93726,Paul Lasne
2702723,44417,Cédric Mongongu,290587,Ellyes Skhiri
2702719,288225,Ludovic Blas,41063,Mustapha Diallo
2702719,290561,Alexandre Mendy,353365,Marcus Coco
2702719,171557,Baissama Sankoh,18909,Jimmy Briand
2702717,39924,Anthony Robic,205519,Karim Coulibaly
2702717,75645,Maurice Dalé,43942,Issiar Dia
2702725,81460,Nolan Roux,87479,Alexander Söderlund
2702725,126699,Vincent Pajot,51540,Henri Saivet
2702725,149446,Bryan Dabo,164771,Jordan Veretout
2702738,353948,Lucas Tousart,203496,Nabil Fekir
2702738,59597,Maciej Rybus,234781,Maxwel Cornet
2702738,57480,Mapou Yanga-Mbiwa,275512,Emanuel Mammana
2735593,222859,Florent Mollet,18955,Renaud Cohade
2735593,33847,Kevin Lejeune,12508,Yann Jouffre
2735593,500087,Boris Mathis,205587,Opa Nguette
2600637,189441,Lucas Ocampos,190685,Bouna Sarr
2600637,218118,Lucas Silva,93664,Abdelaziz Barrada
2600637,289216,Stéphane Sparagna,113707,Rémy Cabella
2701607,23952,Christophe Mandanne,75645,Maurice Dalé
2701607,66791,Diallo Guidileye,263294,Serge N'Guessan
2701607,170916,Loïc Puyo,265569,Youssef Aït Bennasser
2586996,126687,Valentin Eysseric,56794,Fabien Lemoine
2586996,203764,Pierre-Yves Polomat,140497,Florentin Pogba
2586996,44045,Kévin Monnet-Paquet,18310,Benoît Assou-Ekotto
2609795,76293,Giovanni Sio,37920,Kamil Grosicki
2609795,213368,Pedro Henrique,18912,Yoann Gourcuff
2609795,39913,Ludovic Baal,56795,Cheikh M'Bengue
2735609,80205,Jimmy Durmaz,95732,Martin Braithwaite
2735609,290533,Yann Bodiger,103563,Tongo Doumbia
2735609,148754,Somália,36500,Ola Toivonen
2609815,60551,Lossémy Karaboué,5597,Chaouki Ben Saada
2609815,432772,Samuel Grandsir,57466,Thiago Xavier
2609815,271787,Deniz Hümmet,14951,Stéphane Darbion
2735536,148754,Somália,170460,Jessy Pi
2735536,170903,Steeve Yago,236041,Alexis Blin
2735536,36500,Ola Toivonen,30321,Óscar Trejo
2609661,198473,Kevin Mayi,111494,John Tshibumbu
2609661,203540,Amos Youga,143039,Damjan Djokovic
2609661,216508,Rodéric Filippi,23918,David Ducourtioux
3614795,57280,Giacomo Bonaventura,324377,Youssef Maleh
3614795,88909,Riccardo Saponara,386455,Riccardo Sottil
3614795,390638,Arthur Cabral,327757,Krzysztof Piatek
3614795,486031,Nicolás González,287579,Sofyan Amrabat
3614795,318077,Lucas Torreira,324690,Jonathan Ikoné
2702801,214532,Pierrick Capelle,18934,Thomas Mangani
2702801,54933,Gilles Sunu,315110,Karl Toko Ekambi
2702801,139286,Férébory Doré,237125,Famara Diédhiou
2609832,77100,Lucas Moura,48280,Edinson Cavani
2609832,264956,Jean-Kévin Augustin,45320,Ángel Di María
2609832,4317,Maxwell,344381,Christopher Nkunku
2735620,112465,Sérgio Oliveira,372711,Amine Harit
2735620,227240,Jules Iloki,76924,Felipe Pardo
2735620,210363,Mariusz Stepinski,276255,Yacine Bammou
2600633,225004,Valentín Vada,16591,Nicolas Maurice-Belay
2600633,181378,Gaëtan Laborde,193938,Diego Rolán
2600633,306186,Jean Ambrose,291110,Enzo Crivelli
2702809,98315,Walid Mesloub,203655,Cafú
2702809,255220,Romain Philippoteaux,154199,Wesley Lautoa
2702809,206912,Jimmy Cabot,39909,Sylvain Marveaux
2609684,164451,Jeff Louis,50142,Vincent Bessat
2609684,22642,Nicolas Seube,149551,Jonathan Delaplace
2609684,45846,Saidi Ntibazonkiza,76055,Ronny Rodelin
2701623,66415,Abdou Traoré,225004,Valentín Vada
2701623,333802,François Kamano,323704,Malcom
2701623,181378,Gaëtan Laborde,193938,Diego Rolán
2702811,324829,Anthony Maisonnial,91415,Robert Beric
2702811,44045,Kévin Monnet-Paquet,235540,Oussama Tannane
2702811,126699,Vincent Pajot,149446,Bryan Dabo
2609688,28307,Jonathan Brison,22390,Loïc Perrin
2609688,66413,Franck Tabanou,164897,Jean-Christophe Bahebeck
2609688,154171,Benjamin Corgnet,44045,Kévin Monnet-Paquet
2735634,117509,Chris Philipps,52112,Georges Mandjeck
2735634,78082,Cheick Diabaté,188501,Thibaut Vion
2735634,222859,Florent Mollet,18955,Renaud Cohade
2735642,354361,Frank Anguissa,290862,Maxime López
2735642,6803,Henri Bedimo,5285,Patrice Evra
2735642,213841,Matheus Dória,37647,Dimitri Payet
2735559,282900,Pablo Martínez,62351,Abdoulaye Bamba
2735559,285323,Baptiste Santamaria,202278,Flavien Tait
2735559,54933,Gilles Sunu,237125,Famara Diédhiou
2609707,59957,Benjamin Moukandjo,255220,Romain Philippoteaux
2609707,206912,Jimmy Cabot,112022,Maxime Barthelmé
2609707,12508,Yann Jouffre,215652,Rafidine Abdullah
2701636,222859,Florent Mollet,344888,Habib Diallo
2735569,193938,Diego Rolán,181378,Gaëtan Laborde
2735569,400485,Adam Ounas,323704,Malcom
2735569,16993,Jérémy Ménez,225004,Valentín Vada
2735644,292818,Jonathan Bamba,54933,Gilles Sunu
2735644,98351,Kévin Bérigaud,343052,Nicolas Pépé
2735644,238584,Mehdi Tahrat,202278,Flavien Tait
2701664,37157,Stéphane Sessègnon,174094,Morgan Sanson
2701664,127128,Mathieu Deplagne,238639,Steve Mounié
2701679,39883,Morgan Amalfitano,410425,Yves Bissouma
2701679,55409,Younousse Sankharé,29311,Mounir Obbadi
2701679,187847,Yassine Benzia,14949,Rio Mavuba
2735580,178019,Abdoulaye Keita,44688,Gilles Cioni
2735580,170478,Axel Ngando,157500,Lenny Nangis
2701671,137841,Romain Amalfitano,5348,Florent Balmont
2701671,216426,Julio Tavarès,377393,Pierre Lees-Melou
2701671,231916,Anthony Belmonte,80173,Frédéric Sammaritano
2735575,149652,Léo Lacroix,22390,Loïc Perrin
2735575,154171,Benjamin Corgnet,51540,Henri Saivet
2735575,56794,Fabien Lemoine,91415,Robert Beric
2735585,183720,Anwar El Ghazi,122116,Nicolas de Préville
2735585,14949,Rio Mavuba,290256,Xeka
2735585,45237,Julian Palmieri,174694,Rony Lopes
2735581,322305,Jean-Victor Makengo,149551,Jonathan Delaplace
2735581,272644,Jordan Tell,5451,Alaeddine Yahia
2735581,133078,Syam Ben Youssef,45832,Ivan Santini
2600641,80009,Odaïr Fortes,355369,Jordan
2600641,111063,Atila Turan,55042,Diego Rigonato
2600641,290017,Hassane Kamara,12101,Franck Signorino
2702755,36039,Pavle Ninkov,36500,Ola Toivonen
2702755,399383,Mathieu Cafaro,80205,Jimmy Durmaz
2702755,5431,Pantxi Sirieix,30321,Óscar Trejo
2609809,6980,Julien Cardy,288225,Ludovic Blas
2609809,52746,Nill De Pauw,353365,Marcus Coco
2609809,55046,Benjamin Angoua,41063,Mustapha Diallo
2735512,225693,Fabinho,60540,Valère Germain
2735512,216181,Almamy Touré,161869,Djibril Sidibé
2735512,39152,Radamel Falcao,241641,Bernardo Silva
2701669,342209,Kévin N'Doram,29364,João Moutinho
2701669,288496,Boschilia,241641,Bernardo Silva
2701669,342229,Kylian Mbappé,60540,Valère Germain
2735612,20081,Gelson Fernandes,125783,Sanjin Prcic
2735612,182916,Wesley Saïd,378954,Joris Gnagnon
2701662,235540,Oussama Tannane,98349,Romain Hamouma
2701662,87479,Alexander Söderlund,91415,Robert Beric
2701662,81460,Nolan Roux,324811,Arnaud Nordin
2702759,290551,Vincent Koziello,178614,Jean Michaël Seri
2702759,27305,Mathieu Bodmer,126687,Valentin Eysseric
2702759,243606,Anastasios Donis,167329,Alassane Plea
2600612,95680,Hervé Bazile,50142,Vincent Bessat
2600612,379742,Jordan Leborgne,149551,Jonathan Delaplace
2735576,127610,Mexer,39913,Ludovic Baal
2735576,76293,Giovanni Sio,39883,Morgan Amalfitano
2735576,453594,Adama Diakhaby,182916,Wesley Saïd
2702813,80173,Frédéric Sammaritano,377393,Pierre Lees-Melou
2702813,170966,Jérémie Bela,168088,Ádám Lang
2702813,15788,Yohann Rivière,80173,Frédéric Sammaritano
2702824,315110,Karl Toko Ekambi,237125,Famara Diédhiou
2702824,54933,Gilles Sunu,343052,Nicolas Pépé
2702824,57449,Jamel Saihi,18934,Thomas Mangani
2701672,288241,Enock Kwateng,329145,Diego Carlos
2701672,215977,Adrien Thomasson,210363,Mariusz Stepinski
2701672,201497,Nicolaj Thomsen,276255,Yacine Bammou
2702731,3569,Steed Malbranque,22642,Nicolas Seube
2702731,95680,Hervé Bazile,50142,Vincent Bessat
2702731,182312,Pape Sané,354352,Frédéric Guilbert
2702827,170481,Jean-Daniel Akpa Akpro,290533,Yann Bodiger
2702827,36039,Pavle Ninkov,344072,Kelvin Amian
2702827,170460,Jessy Pi,103563,Tongo Doumbia
2901020,318528,Marcus Thuram,60588,Abdoul Camara
2901020,353365,Marcus Coco,57372,Lucas Deaux
2901020,41063,Mustapha Diallo,5672,Étienne Didot
2600636,241641,Bernardo Silva,9828,Ricardo Carvalho
2600636,94529,Stephan El Shaarawy,69006,Lacina Traore
2600636,28845,Andrea Raggi,173900,Hélder Costa
2609660,45846,Saidi Ntibazonkiza,50142,Vincent Bessat
2609660,322305,Jean-Victor Makengo,149551,Jonathan Delaplace
2609660,228891,Jordan Adéoti,57370,Damien Da Silva
2609764,126542,Mohamed Yattara,18934,Thomas Mangani
2609764,57358,Arnold Bouka Moutou,54933,Gilles Sunu
2609764,18298,Olivier Auriac,204198,Romain Saïss
2716713,348026,Nordi Mukiele,127128,Mathieu Deplagne
2716713,411416,Bryan Passi,127076,Jérôme Roussillon
2716713,5303,Souleymane Camara,23955,Joris Marveaux
3614792,400489,Eljif Elmas,181136,Piotr Zielinski
3614792,192735,Stanislav Lobotka,82070,Diego Demme
3614792,400485,Adam Ounas,165895,Matteo Politano
3614792,121985,Juan Jesus,133964,Lorenzo Insigne
2609763,218118,Lucas Silva,157495,Benjamin Mendy
2609763,27300,Rolando,182579,Karim Rekik
2609763,190685,Bouna Sarr,184892,Florian Thauvin
2609668,73457,Aleksandar Pesic,95732,Martin Braithwaite
2609668,290533,Yann Bodiger,30321,Óscar Trejo
2609668,126796,Adrien Regattin,146854,Wissam Ben Yedder
3614807,163222,Grégoire Defrel,315867,Gianluca Scamacca
3614807,416386,Abdou Harroui,394300,Davide Frattesi
3614807,555015,Ruan Tressoldi,353922,Mert Müldür
3614807,7093,Francesco Magnanelli,177843,Domenico Berardi
3614807,508371,Emil Konradsen Ceide,391065,Hamed Junior Traorè
3614814,4,Dušan Vlahović,364135,Moise Kean
3614814,79960,Alex Sandro,182913,Adrien Rabiot
3614814,88682,Mattia De Sciglio,346567,Luca Pellegrini
2586917,386552,Lassana Coulibaly,44686,Yannick Cahuzac
2586917,189940,Florian Raspentino,14948,Brandão
2586917,137438,Sadio Diallo,5457,Gaël Danic
2702740,343052,Nicolas Pépé,214532,Pierrick Capelle
2702740,139286,Férébory Doré,54933,Gilles Sunu
2702740,202278,Flavien Tait,18934,Thomas Mangani
2701611,170460,Jessy Pi,36500,Ola Toivonen
2701611,80205,Jimmy Durmaz,220878,Issiaga Sylla
2701611,290533,Yann Bodiger,30321,Óscar Trejo
2735505,18900,Hatem Ben Arfa,77100,Lucas Moura
2735505,225122,Gonçalo Guedes,33923,Blaise Matuidi
2735505,344381,Christopher Nkunku,48280,Edinson Cavani
2609797,75282,François Bellugou,112022,Maxime Barthelmé
2609797,93744,Pape Paye,60539,Lamine Gassama
2609797,170994,Yrondu Musavu-King,146805,Majeed Waris
2735520,5348,Florent Balmont,111036,Mehdi Abeid
2735520,126552,Loïs Diony,77834,Marvin Martin
2735520,199704,Yunis Abdelhamid,137841,Romain Amalfitano
2698551,134712,Billy Ketkeophomphone,214532,Pierrick Capelle
2698551,343052,Nicolas Pépé,54933,Gilles Sunu
2698551,118078,Dickson Nwakaeme,237125,Famara Diédhiou
2735530,167850,Memphis Depay,118287,Rachid Ghezzal
2735530,142021,Sergi Darder,234781,Maxwel Cornet
2735530,118284,Jordan Ferri,353948,Lucas Tousart
2702789,203496,Nabil Fekir,93720,Alexandre Lacazette
2702789,234781,Maxwel Cornet,118287,Rachid Ghezzal
2702789,118284,Jordan Ferri,60542,Maxime Gonalons
2735538,5406,Benoît Pedretti,265569,Youssef Aït Bennasser
2735538,39924,Anthony Robic,43942,Issiar Dia
2735538,23952,Christophe Mandanne,56802,Vincent Muratori
2702806,318508,Olivier Boscagli,312862,Dalbert
2702806,45146,Mario Balotelli,167329,Alassane Plea
2702806,290551,Vincent Koziello,215686,Rémi Walter
2735544,260806,Isaac Mbenza,238639,Steve Mounié
2735544,127128,Mathieu Deplagne,127076,Jérôme Roussillon
2735544,234006,Keagan Dolly,160080,Yacouba Sylla
2735543,8885,Jaroslav Plasil,225004,Valentín Vada
2735543,16993,Jérémy Ménez,264140,Vukasin Jovanovic
2735543,400485,Adam Ounas,323704,Malcom
2701651,45237,Julian Palmieri,174694,Rony Lopes
2701651,39883,Morgan Amalfitano,111627,Ryan Mendes
2701651,122116,Nicolas de Préville,111482,Eric Bauthéac
2735655,215876,Ricardo Pereira,444725,Patrick Burner
2735655,344610,Hicham Mahou,243606,Anastasios Donis
2735655,401836,Bassem Srarfi,290551,Vincent Koziello
2702815,39924,Anthony Robic,43942,Issiar Dia
2702815,374040,Vincent Marchetti,5406,Benoît Pedretti
2735656,272644,Jordan Tell,57525,Romain Genevois
2735656,50142,Vincent Bessat,322305,Jean-Victor Makengo
2735656,379742,Jordan Leborgne,354352,Frédéric Guilbert
3614872,164771,Jordan Veretout,286297,Lorenzo Pellegrini
3614872,282810,Carles Pérez,94529,Stephan El Shaarawy
3614872,439072,Matías Viña,550108,Nicola Zalewski
3614872,358166,Eldor Shomurodov,331726,Tammy Abraham
3614872,562049,Edoardo Bove,112465,Sérgio Oliveira
2735556,139018,Mickaël Le Bihan,45146,Mario Balotelli
2600612,95680,Hervé Bazile,50142,Vincent Bessat
2600612,379742,Jordan Leborgne,149551,Jonathan Delaplace
2701665,146143,Zinédine Machach,113707,Rémy Cabella
2701665,27300,Rolando,354361,Frank Anguissa
2701665,289587,Aaron Leya Iseka,190685,Bouna Sarr
2702826,190685,Bouna Sarr,22388,Bafétimbi Gomis
2702826,23914,Lassana Diarra,290862,Maxime López
2702826,241119,Clinton N'Jie,113707,Rémy Cabella
2735551,190685,Bouna Sarr,184892,Florian Thauvin
2735551,241119,Clinton N'Jie,37647,Dimitri Payet
2735551,213841,Matheus Dória,113707,Rémy Cabella
2890522,8885,Jaroslav Plasil,225004,Valentín Vada
2890522,181378,Gaëtan Laborde,290561,Alexandre Mendy
2890522,187392,Thomas Touré,323704,Malcom
2735566,343052,Nicolas Pépé,292818,Jonathan Bamba
2735566,98351,Kévin Bérigaud,237125,Famara Diédhiou
2735566,214532,Pierrick Capelle,315110,Karl Toko Ekambi
2735561,273000,Júnior Alonso,17179,Marko Basa
2735561,159026,Ricardo Kishna,14949,Rio Mavuba
2735561,410425,Yves Bissouma,187847,Yassine Benzia
2701670,182913,Adrien Rabiot,324690,Jonathan Ikoné
2701670,18900,Hatem Ben Arfa,77100,Lucas Moura
2701670,264956,Jean-Kévin Augustin,48280,Edinson Cavani
2701676,54933,Gilles Sunu,214532,Pierrick Capelle
2701676,343052,Nicolas Pépé,315110,Karl Toko Ekambi
2701676,139286,Férébory Doré,18934,Thomas Mangani
2899541,410425,Yves Bissouma,135617,Thiago Mendes
2899541,294873,Thiago Maia,126711,Kévin Malcuit
2899541,277635,Rominigue Kouamé,296422,Fodé Ballo-Touré
2701678,333802,François Kamano,323704,Malcom
2701678,181378,Gaëtan Laborde,193938,Diego Rolán
2701678,8885,Jaroslav Plasil,16993,Jérémy Ménez
2609841,23955,Joris Marveaux,5303,Souleymane Camara
2609841,98351,Kévin Bérigaud,174094,Morgan Sanson
2609841,49872,Djamel Bakar,149446,Bryan Dabo
2702723,272640,Morgan Poaty,160080,Yacouba Sylla
2702723,98351,Kévin Bérigaud,93726,Paul Lasne
2702723,44417,Cédric Mongongu,290587,Ellyes Skhiri
2735580,178019,Abdoulaye Keita,44688,Gilles Cioni
2735580,170478,Axel Ngando,157500,Lenny Nangis
2901016,347100,Jonathan Cafu,225004,Valentín Vada
2901016,181378,Gaëtan Laborde,290561,Alexandre Mendy
3203490,269878,Marcus Ingvartsen,188888,Sheraldo Becker
3203490,142281,Anthony Ujah,19112,Christian Gentner
3203490,196815,Joshua Mees,40995,Neven Subotic
2871854,251295,Dzenis Burnic,19354,Dennis Aogo
2871854,247459,Chadrac Akolo,245744,Takuma Asano
2871854,293169,Josip Brekalo,31182,Andreas Beck
3203498,61087,Karim Bellarabi,119211,Mitchell Weiser
3203498,30059,Lars Bender,228433,Wendell
3203498,395516,Moussa Diaby,193782,Lucas Alario
3203594,193782,Lucas Alario,61087,Karim Bellarabi
3203594,119211,Mitchell Weiser,215099,Daley Sinkgraven
3203497,194638,Renato Steffen,127076,Jérôme Roussillon
3203497,314288,Lukas Nmecha,293169,Josip Brekalo
3203497,89591,Felix Klaus,381724,Victor Sá
3588390,345886,Rubén Vargas,288429,Mads Pedersen
3588390,120205,Michael Gregoritsch,42783,André Hahn
3588390,377387,Sergio Córdova,345468,Andi Zeqiri
3588390,283001,Noah Joel Sarenren Bazee,38410,Daniel Caligiuri
3058486,39106,Ádám Szalai,195736,Florian Grillitsch
3058486,160241,Kevin Akpoguma,263801,Kasim Adams
3058486,411287,Justin Hoogma,340325,Reiss Nelson
3412969,112935,Mark Uth,406609,Can Bozdogan
3412969,88590,Shkodran Mustafi,261905,Suat Serdar
3412969,126534,Salif Sané,282349,Timo Becker
3412969,678194,Matthew Hoppe,372711,Amine Harit
3412969,181547,Gonçalo Paciência,4357,Klaas-Jan Huntelaar
2604316,111961,Suso,50303,Tim Matavz
2604316,27471,Diego Capel,230552,Diego Laxalt
2604316,197745,Riccardo Fiamozzi,55854,Cristian Ansaldi
3203700,19305,Oscar Wendt,32711,Patrick Herrmann
3203700,19819,Raffael,48298,Lars Stindl
3203700,47285,Ibrahima Traoré,192635,Nico Elvedi
3203700,243188,László Bénes,7161,Jonas Hofmann
2604217,21748,Alessio Cerci,111961,Suso
2604217,70411,Darko Lazovic,32113,Armando Izzo
2604217,224088,Olivier Ntcham,9967,Blerim Dzemaili
2871567,343337,Fiete Arp,72519,Bobby Wood
2871567,9354,Sejad Salihovic,4687,Aaron Hunt
2871567,42783,André Hahn,323954,Walace
3058581,215864,Mijat Gacinovic,31067,Jonathan de Guzmán
3058581,16520,Marco Russ,58178,David Abraham
3058581,160943,Marc Stendera,44466,Sebastian Rode
2871860,53602,Marvin Bakalorz,119557,Kenan Karaman
2871860,75489,Niclas Füllkrug,226450,Iver Fossum
2871860,126285,Sebastian Maier,14533,Pirmin Schwegler
2604318,67864,Maurício,253765,Wesley Hoedt
2604318,159372,Felipe Anderson,25488,Antonio Candreva
2604318,128907,Ravel Morrison,22139,Abdoulay Konko
2604019,9967,Blerim Dzemaili,62415,Panagiotis Tachtsidis
2604019,27471,Diego Capel,224088,Olivier Ntcham
3058478,532,Claudio Pizarro,106270,Florian Kainz
3058478,39094,Sebastian Langkamp,108650,Yuya Osako
3058478,94137,Kevin Möhwald,31095,Nuri Sahin
3203501,39025,Danny Latza,295313,Taiwo Awoniyi
3203501,206542,Robin Quaison,119234,Karim Onisiwo
3203501,39106,Ádám Szalai,339829,Pierre Kunde
2604115,21151,Christian Maggio,200056,Elseid Hysaj
2604115,56416,Dries Mertens,61253,José Callejón
2604115,129444,David López,126422,Allan
3588217,196095,Luca Waldschmidt,143891,Maximilian Philipp
3588217,314288,Lukas Nmecha,327251,Ridle Baku
3588217,338629,Sebastiaan Bornauw,127076,Jérôme Roussillon
3058698,59032,Aleksandar Dragovic,29993,Sven Bender
3058698,118847,Dominik Kohr,193782,Lucas Alario
3058698,30059,Lars Bender,119211,Mitchell Weiser
3203599,45662,Alexander Esswein,315125,Javairô Dilrosun
3203599,178459,Davie Selke,303259,Dodi Lukébakio
2871859,344598,Dan-Axel Zagadou,196792,Julian Weigl
2871859,81785,Shinji Kagawa,28947,Gonzalo Castro
2871859,401173,Jadon Sancho,143891,Maximilian Philipp
3058483,42936,Nils Petersen,67869,Marco Terrazzino
3058483,284035,Chima Okoroji,332798,Roland Sallai
3058483,225657,Philipp Lienhart,196095,Luca Waldschmidt
3058577,156779,Erik Thommy,243606,Anastasios Donis
3058577,57995,Daniel Didavi,68033,Steven Zuber
3058577,293194,Borna Sosa,45662,Alexander Esswein
2872076,30942,Mike Frantz,248999,Lucas Höler
2872076,218011,Florian Kath,177779,Janik Haberer
2872076,328784,Robin Koch,29865,Julian Schuster
3588580,345468,Andi Zeqiri,345886,Rubén Vargas
3588580,627207,Ricardo Pepi,152963,Florian Niederlechner
3588580,63022,Jan Moravek,296397,Arne Maier
3588580,146163,Raphael Framberger,353826,Robert Gumny
3588580,120205,Michael Gregoritsch,42783,André Hahn
3588215,102226,Thorgan Hazard,282144,Marin Pongracic
3588215,429874,Ansgar Knauff,467720,Youssoufa Moukoko
3588215,85867,Nico Schulz,170986,Raphaël Guerreiro
3588215,193900,Marius Wolf,100986,Thomas Meunier
3588215,627226,Reinier,326029,Donyell Malen
3412964,346853,Romano Schmid,93844,Leonardo Bittencourt
3412964,178459,Davie Selke,108650,Yuya Osako
3412964,393325,Josh Sargent,94137,Kevin Möhwald
3412964,335003,Jean Manuel Mbom,291739,Milot Rashica
3203502,59016,David Alaba,166601,Niklas Süle
3203502,58358,Thomas Müller,80444,Philippe Coutinho
3203502,153084,Leon Goretzka,159471,Serge Gnabry
3412997,327757,Krzysztof Piatek,185245,Jhon Córdoba
3412997,260655,Eduard Löwen,179643,Vladimir Darida
3412997,448177,Jessic Ngankam,303259,Dodi Lukébakio
3412997,432281,Márton Dárdai,88262,Dedryck Boyata
3412997,126214,Mathew Leckie,517894,Matheus Cunha
2604020,177843,Domenico Berardi,165895,Matteo Politano
2604020,163222,Grégoire Defrel,30638,Sergio Floccari
