,player_name,season,market_value
583,Kieran Dowell,2015,-
584,Aiden McGeady,2015,"4,50 Mio. €"
585,Aaron Lennon,2015,"6,00 Mio. €"
586,Steven Naismith,2015,"6,00 Mio. €"
587,Romelu Lukaku,2015,"40,00 Mio. €"
588,Oumar Niasse,2015,"13,00 Mio. €"
589,Gerard Deulofeu,2015,"9,00 Mio. €"
590,Arouna Koné,2015,"2,50 Mio. €"
591,Leandro Rodríguez,2015,"1,50 Mio. €"
592,Conor McAleny,2015,250 Tsd. €
593,Jack Butland,2015,"9,00 Mio. €"
594,Jakob Haugaard,2015,750 Tsd. €
595,Shay Given,2015,500 Tsd. €
596,Daniel Bachmann,2015,-
597,Ryan Shawcross,2015,"11,00 Mio. €"
598,Philipp Wollscheid,2015,"6,50 Mio. €"
599,Erik Pieters,2015,"5,00 Mio. €"
600,Marc Wilson,2015,"3,00 Mio. €"
601,Geoff Cameron,2015,"3,00 Mio. €"
602,Marc Muniesa,2015,"3,00 Mio. €"
603,Dionatan Teixeira,2015,500 Tsd. €
604,Glen Johnson,2015,"7,00 Mio. €"
605,Phil Bardsley,2015,"1,50 Mio. €"
606,Giannelli Imbula,2015,"18,00 Mio. €"
607,Glenn Whelan,2015,"3,00 Mio. €"
608,Marco van Ginkel,2015,"7,00 Mio. €"
609,Charlie Adam,2015,"4,50 Mio. €"
610,Steve Sidwell,2015,"1,00 Mio. €"
611,Xherdan Shaqiri,2015,"15,00 Mio. €"
612,Ibrahim Afellay,2015,"5,00 Mio. €"
613,Stephen Ireland,2015,"1,50 Mio. €"
614,Oliver Shenton,2015,-
615,Mohamed El Ouriachi,2015,250 Tsd. €
616,Jonathan Walters,2015,"3,50 Mio. €"
617,Peter Odemwingie,2015,"1,50 Mio. €"
618,Bojan Krkic,2015,"10,00 Mio. €"
619,Marko Arnautovic,2015,"10,00 Mio. €"
620,Mame Diouf,2015,"8,00 Mio. €"
621,Joselu,2015,"6,00 Mio. €"
622,Peter Crouch,2015,"2,00 Mio. €"
623,George Waring,2015,-
624,Thibaut Courtois,2015,"35,00 Mio. €"
625,Asmir Begovic,2015,"12,00 Mio. €"
626,Marco Amelia,2015,250 Tsd. €
627,Jamal Blackman,2015,250 Tsd. €
628,Kurt Zouma,2015,"17,00 Mio. €"
629,Gary Cahill,2015,"16,00 Mio. €"
630,Nathan Aké,2015,"4,50 Mio. €"
631,Papy Djilobodji,2015,"3,50 Mio. €"
632,John Terry,2015,"3,00 Mio. €"
633,Tomas Kalas,2015,"3,00 Mio. €"
634,Michael Hector,2015,"3,00 Mio. €"
635,Matt Miazga,2015,"2,50 Mio. €"
636,Fikayo Tomori,2015,-
637,Jake Clarke-Salter,2015,-
638,Abdul-Rahman Baba,2015,"13,00 Mio. €"
639,César Azpilicueta,2015,"20,00 Mio. €"
640,Branislav Ivanovic,2015,"11,00 Mio. €"
641,Ola Aina,2015,-
642,Nemanja Matic,2015,"38,00 Mio. €"
643,Mikel John Obi,2015,"10,00 Mio. €"
644,Cesc Fàbregas,2015,"45,00 Mio. €"
645,Ramires,2015,"15,00 Mio. €"
646,Ruben Loftus-Cheek,2015,"5,00 Mio. €"
647,Charlie Colkett,2015,-
648,Juan Cuadrado,2015,"25,00 Mio. €"
649,Victor Moses,2015,"7,50 Mio. €"
650,Oscar,2015,"35,00 Mio. €"
651,Lucas Piazon,2015,"3,00 Mio. €"
652,Kasey Palmer,2015,-
653,Eden Hazard,2015,"65,00 Mio. €"
654,Willian,2015,"32,00 Mio. €"
655,Kenedy,2015,"8,00 Mio. €"
656,Pedro,2015,"23,00 Mio. €"
657,Bertrand Traoré,2015,"4,00 Mio. €"
658,Diego Costa,2015,"45,00 Mio. €"
659,Radamel Falcao,2015,"23,00 Mio. €"
660,Alexandre Pato,2015,"11,00 Mio. €"
661,Loïc Rémy,2015,"10,00 Mio. €"
662,Patrick Bamford,2015,"5,00 Mio. €"
663,Tammy Abraham,2015,-
664,Adrián,2015,"7,00 Mio. €"
665,Darren Randolph,2015,"1,00 Mio. €"
666,Raphael Spiegel,2015,500 Tsd. €
667,Sam Howes,2015,-
668,Winston Reid,2015,"9,00 Mio. €"
669,Angelo Ogbonna,2015,"9,00 Mio. €"
670,James Tomkins,2015,"6,00 Mio. €"
671,James Collins,2015,"2,00 Mio. €"
672,Reece Oxford,2015,"1,50 Mio. €"
673,Reece Burke,2015,"1,00 Mio. €"
674,Doneil Henry,2015,500 Tsd. €
675,Leo Chambers,2015,250 Tsd. €
676,Josh Pask,2015,-
677,Aaron Cresswell,2015,"10,00 Mio. €"
678,Stephen Hendrie,2015,"1,00 Mio. €"
679,Nathan Mavila,2015,-
680,Lewis Page,2015,-
681,Carl Jenkinson,2015,"9,00 Mio. €"
682,Sam Byram,2015,"4,50 Mio. €"
683,Joey O'Brien,2015,"1,50 Mio. €"
684,Sam Westley,2015,25 Tsd. €
685,Kyle Knoyle,2015,-
686,Alex Pike,2015,-
687,Cheikhou Kouyaté,2015,"11,00 Mio. €"
688,Alex Song,2015,"10,00 Mio. €"
689,Amos Nasha,2015,-
690,George Dobson,2015,-
691,Pedro Obiang,2015,"8,00 Mio. €"
692,Mark Noble,2015,"7,00 Mio. €"
693,Diego Poyet,2015,750 Tsd. €
694,Josh Cullen,2015,-
695,Victor Moses,2015,"7,50 Mio. €"
696,Morgan Amalfitano,2015,"2,50 Mio. €"
697,Dimitri Payet,2015,"23,00 Mio. €"
698,Manuel Lanzini,2015,"9,00 Mio. €"
699,Kevin Nolan,2015,"2,00 Mio. €"
700,Elliot Lee,2015,-
701,Marcus Browne,2015,-
702,Matt Jarvis,2015,"3,00 Mio. €"
703,Martin Samuelsen,2015,100 Tsd. €
704,Djair Parfitt-Williams,2015,-
705,Enner Valencia,2015,"11,00 Mio. €"
706,Andy Carroll,2015,"10,00 Mio. €"
707,Diafra Sakho,2015,"10,00 Mio. €"
708,Emmanuel Emenike,2015,"10,00 Mio. €"
709,Michail Antonio,2015,"7,00 Mio. €"
710,Mauro Zárate,2015,"2,50 Mio. €"
711,Modibo Maïga,2015,"2,00 Mio. €"
712,Nikica Jelavic,2015,"1,20 Mio. €"
713,Jordan Brown,2015,-
714,David de Gea,2015,"40,00 Mio. €"
715,Sergio Romero,2015,"5,00 Mio. €"
716,Víctor Valdés,2015,"3,50 Mio. €"
717,Sam Johnstone,2015,250 Tsd. €
718,Joel Pereira,2015,-
719,Dean Henderson,2015,-
720,Chris Smalling,2015,"20,00 Mio. €"
721,Marcos Rojo,2015,"18,00 Mio. €"
722,Phil Jones,2015,"15,00 Mio. €"
723,Paddy McNair,2015,"4,50 Mio. €"
724,Ro-Shaun Williams,2015,-
725,Axel Tuanzebe,2015,-
726,Luke Shaw,2015,"21,00 Mio. €"
727,Daley Blind,2015,"19,00 Mio. €"
728,Cameron Borthwick-Jackson,2015,"1,50 Mio. €"
729,Tyler Blackett,2015,"1,00 Mio. €"
730,Matteo Darmian,2015,"15,00 Mio. €"
731,Ashley Young,2015,"10,00 Mio. €"
732,Antonio Valencia,2015,"8,00 Mio. €"
733,Guillermo Varela,2015,500 Tsd. €
734,Donald Love,2015,-
735,Timothy Fosu-Mensah,2015,-
736,Regan Poole,2015,-
737,Morgan Schneiderlin,2015,"30,00 Mio. €"
738,Michael Carrick,2015,"4,00 Mio. €"
739,Joe Riley,2015,-
740,Ander Herrera,2015,"28,00 Mio. €"
741,Marouane Fellaini,2015,"15,00 Mio. €"
742,Bastian Schweinsteiger,2015,"12,00 Mio. €"
743,Joe Rothwell,2015,100 Tsd. €
744,James Weir,2015,-
745,Sean Goss,2015,-
746,Juan Mata,2015,"34,00 Mio. €"
747,Jesse Lingard,2015,"5,00 Mio. €"
748,Andreas Pereira,2015,"2,00 Mio. €"
749,Nick Powell,2015,"1,50 Mio. €"
750,Marcus Rashford,2015,"6,00 Mio. €"
751,Adnan Januzaj,2015,"7,00 Mio. €"
752,Wayne Rooney,2015,"35,00 Mio. €"
753,Anthony Martial,2015,"32,00 Mio. €"
754,Memphis Depay,2015,"25,00 Mio. €"
755,Chicharito,2015,"18,00 Mio. €"
756,James Wilson,2015,"2,00 Mio. €"
757,Will Keane,2015,"1,00 Mio. €"
758,Lukasz Fabianski,2015,"7,00 Mio. €"
759,Kristoffer Nordfeldt,2015,"2,50 Mio. €"
760,Gerhard Tremmel,2015,500 Tsd. €
761,Josh Vickers,2015,-
762,Federico Fernández,2015,"9,00 Mio. €"
763,Ashley Williams,2015,"6,50 Mio. €"
764,Jordi Amat,2015,"3,00 Mio. €"
765,Kyle Bartley,2015,"1,00 Mio. €"
766,Joe Rodon,2015,-
767,Neil Taylor,2015,"5,00 Mio. €"
768,Franck Tabanou,2015,"4,50 Mio. €"
769,Stephen Kingsley,2015,500 Tsd. €
770,Kyle Naughton,2015,"5,50 Mio. €"
771,Ángel Rangel,2015,"1,50 Mio. €"
772,Daniel Alfei,2015,-
773,Liam Shephard,2015,-
774,Connor Roberts,2015,-
775,Leroy Fer,2015,"8,50 Mio. €"
776,Sung-yueng Ki,2015,"8,00 Mio. €"
777,Jack Cork,2015,"4,00 Mio. €"
778,Jonjo Shelvey,2015,"12,00 Mio. €"
779,Matt Grimes,2015,"2,00 Mio. €"
780,Leon Britton,2015,"1,50 Mio. €"
781,Jay Fulton,2015,200 Tsd. €
782,Gylfi Sigurdsson,2015,"13,00 Mio. €"
783,André Ayew,2015,"15,00 Mio. €"
784,Jefferson Montero,2015,"5,50 Mio. €"
785,Wayne Routledge,2015,"3,00 Mio. €"
786,Modou Barrow,2015,"2,50 Mio. €"
787,Kenji Gorré,2015,100 Tsd. €
788,Nathan Dyer,2015,"4,00 Mio. €"
789,Daniel James,2015,-
790,Bafétimbi Gomis,2015,"8,00 Mio. €"
791,Alberto Paloschi,2015,"6,00 Mio. €"
792,Éder,2015,"5,00 Mio. €"
793,Marvin Emnes,2015,"1,00 Mio. €"
794,Ben Foster,2016,"4,00 Mio. €"
795,Boaz Myhill,2016,"1,50 Mio. €"
796,Jack Rose,2016,100 Tsd. €
797,Alex Palmer,2016,-
798,Jonny Evans,2016,"7,00 Mio. €"
799,Craig Dawson,2016,"6,00 Mio. €"
800,Marc Wilson,2016,"2,50 Mio. €"
801,Jonas Olsson,2016,"1,10 Mio. €"
802,Gareth McAuley,2016,"1,00 Mio. €"
803,Brendan Galloway,2016,"3,00 Mio. €"
804,Sébastien Pocognoli,2016,750 Tsd. €
805,Allan Nyom,2016,"4,50 Mio. €"
806,Kane Wilson,2016,-
807,Jake Livermore,2016,"7,00 Mio. €"
808,Claudio Yacob,2016,"4,00 Mio. €"
809,Sam Field,2016,250 Tsd. €
810,James Morrison,2016,"5,00 Mio. €"
811,Chris Brunt,2016,"4,00 Mio. €"
812,Craig Gardner,2016,"3,50 Mio. €"
813,Darren Fletcher,2016,"2,00 Mio. €"
814,Rekeem Harper,2016,-
815,James McClean,2016,"3,00 Mio. €"
816,Nacer Chadli,2016,"15,00 Mio. €"
817,Matt Phillips,2016,"9,00 Mio. €"
818,Callum McManaman,2016,"3,50 Mio. €"
819,Jonathan Leko,2016,"1,50 Mio. €"
820,Salomón Rondón,2016,"15,00 Mio. €"
821,Saido Berahino,2016,"15,00 Mio. €"
822,Hal Robson-Kanu,2016,"2,50 Mio. €"
823,Rickie Lambert,2016,"1,50 Mio. €"
824,Joel Robles,2016,"5,00 Mio. €"
825,Maarten Stekelenburg,2016,"2,00 Mio. €"
826,Mateusz Hewelt,2016,-
827,Ramiro Funes Mori,2016,"12,00 Mio. €"
828,Ashley Williams,2016,"8,00 Mio. €"
829,Mason Holgate,2016,"5,00 Mio. €"
830,Phil Jagielka,2016,"2,00 Mio. €"
831,Tyias Browning,2016,"1,00 Mio. €"
832,Matthew Pennington,2016,500 Tsd. €
833,Leighton Baines,2016,"12,00 Mio. €"
834,Brendan Galloway,2016,"3,00 Mio. €"
835,Bryan Oviedo,2016,"2,50 Mio. €"
836,Luke Garbutt,2016,"1,00 Mio. €"
837,Seamus Coleman,2016,"17,00 Mio. €"
838,Jonjoe Kenny,2016,250 Tsd. €
839,Morgan Schneiderlin,2016,"22,00 Mio. €"
840,Muhamed Besic,2016,"5,00 Mio. €"
841,Gareth Barry,2016,"1,50 Mio. €"
842,Ross Barkley,2016,"25,00 Mio. €"
843,Idrissa Gueye,2016,"18,00 Mio. €"
844,James McCarthy,2016,"15,00 Mio. €"
845,Tom Cleverley,2016,"8,00 Mio. €"
846,Tom Davies,2016,"8,00 Mio. €"
847,Darron Gibson,2016,"1,50 Mio. €"
848,Joe Williams,2016,-
849,Kevin Mirallas,2016,"13,00 Mio. €"
850,Yannick Bolasie,2016,"20,00 Mio. €"
851,Aiden McGeady,2016,"3,50 Mio. €"
852,Aaron Lennon,2016,"5,00 Mio. €"
853,Ademola Lookman,2016,"5,00 Mio. €"
854,Shani Tarashaj,2016,"2,00 Mio. €"
855,Romelu Lukaku,2016,"50,00 Mio. €"
856,Gerard Deulofeu,2016,"12,00 Mio. €"
857,Enner Valencia,2016,"10,00 Mio. €"
858,Oumar Niasse,2016,"9,00 Mio. €"
859,Dominic Calvert-Lewin,2016,"3,50 Mio. €"
860,Arouna Koné,2016,"1,50 Mio. €"
861,Leandro Rodríguez,2016,"1,00 Mio. €"
862,Conor McAleny,2016,500 Tsd. €
863,Jack Butland,2016,"15,00 Mio. €"
864,Lee Grant,2016,"1,00 Mio. €"
865,Jakob Haugaard,2016,750 Tsd. €
866,Shay Given,2016,250 Tsd. €
867,Daniel Bachmann,2016,250 Tsd. €
868,Ryan Shawcross,2016,"11,00 Mio. €"
869,Bruno Martins Indi,2016,"11,00 Mio. €"
870,Erik Pieters,2016,"7,00 Mio. €"
871,Geoff Cameron,2016,"3,00 Mio. €"
872,Marc Muniesa,2016,"3,00 Mio. €"
873,Philipp Wollscheid,2016,"2,50 Mio. €"
874,Ryan Sweeney,2016,250 Tsd. €
875,Joel Taylor,2016,-
876,Glen Johnson,2016,"5,00 Mio. €"
877,Phil Bardsley,2016,"1,50 Mio. €"
878,Tom Edwards,2016,-
879,Giannelli Imbula,2016,"12,00 Mio. €"
880,Glenn Whelan,2016,"2,50 Mio. €"
881,Joe Allen,2016,"15,00 Mio. €"
882,Charlie Adam,2016,"3,50 Mio. €"
883,Xherdan Shaqiri,2016,"15,00 Mio. €"
884,Ibrahim Afellay,2016,"3,00 Mio. €"
885,Stephen Ireland,2016,"1,00 Mio. €"
886,Ramadan Sobhi,2016,"5,00 Mio. €"
887,Jonathan Walters,2016,"2,50 Mio. €"
888,Thibaud Verlinden,2016,-
889,Bojan Krkic,2016,"5,00 Mio. €"
890,Wilfried Bony,2016,"18,00 Mio. €"
891,Marko Arnautovic,2016,"15,00 Mio. €"
892,Saido Berahino,2016,"15,00 Mio. €"
893,Mame Diouf,2016,"7,00 Mio. €"
894,Joselu,2016,"3,50 Mio. €"
895,Peter Crouch,2016,"1,50 Mio. €"
896,Julien Ngoy,2016,-
897,Kasper Schmeichel,2016,"10,00 Mio. €"
898,Ron-Robert Zieler,2016,"7,00 Mio. €"
899,Ben Hamer,2016,500 Tsd. €
900,Robert Huth,2016,"5,00 Mio. €"
901,Daniel Amartey,2016,"5,00 Mio. €"
902,Wes Morgan,2016,"3,00 Mio. €"
903,Luis Hernández,2016,"3,00 Mio. €"
904,Molla Wagué,2016,"1,50 Mio. €"
905,Yohan Benalouane,2016,"1,00 Mio. €"
906,Marcin Wasilewski,2016,50 Tsd. €
907,Elliott Moore,2016,-
908,Christian Fuchs,2016,"6,00 Mio. €"
909,Ben Chilwell,2016,"2,50 Mio. €"
910,Danny Simpson,2016,"5,00 Mio. €"
911,Wilfred Ndidi,2016,"14,00 Mio. €"
912,Nampalys Mendy,2016,"10,00 Mio. €"
913,Bartosz Kapustka,2016,"6,00 Mio. €"
914,Danny Drinkwater,2016,"9,00 Mio. €"
915,Andy King,2016,"3,00 Mio. €"
916,Matty James,2016,"1,50 Mio. €"
917,Marc Albrighton,2016,"6,00 Mio. €"
918,Jeffrey Schlupp,2016,"8,00 Mio. €"
919,Demarai Gray,2016,"9,00 Mio. €"
920,Tom Lawrence,2016,"2,50 Mio. €"
921,Harvey Barnes,2016,100 Tsd. €
922,Riyad Mahrez,2016,"30,00 Mio. €"
923,Ahmed Musa,2016,"17,00 Mio. €"
924,Islam Slimani,2016,"25,00 Mio. €"
925,Jamie Vardy,2016,"15,00 Mio. €"
926,Shinji Okazaki,2016,"7,00 Mio. €"
927,Leonardo Ulloa,2016,"6,00 Mio. €"
928,Adam Federici,2016,"1,00 Mio. €"
929,Artur Boruc,2016,"1,00 Mio. €"
930,Aaron Ramsdale,2016,500 Tsd. €
931,Ryan Allsop,2016,250 Tsd. €
932,Jordan Holmes,2016,-
933,Nathan Aké,2016,"8,00 Mio. €"
934,Steve Cook,2016,"5,00 Mio. €"
935,Tyrone Mings,2016,"5,00 Mio. €"
936,Marc Wilson,2016,"2,50 Mio. €"
937,Baily Cargill,2016,250 Tsd. €
938,Jack Simpson,2016,-
939,Corey Jordan,2016,-
940,Charlie Daniels,2016,"3,00 Mio. €"
941,Brad Smith,2016,"2,00 Mio. €"
942,Rhoys Wiggins,2016,500 Tsd. €
943,Callum Buckley,2016,-
944,Ollie Harfield,2016,-
945,Adam Smith,2016,"5,00 Mio. €"
946,Simon Francis,2016,"2,50 Mio. €"
947,Jordan Lee,2016,-
948,Jack Wilshere,2016,"18,00 Mio. €"
949,Lewis Cook,2016,"6,00 Mio. €"
950,Dan Gosling,2016,"3,00 Mio. €"
951,Harry Arter,2016,"2,50 Mio. €"
952,Andrew Surman,2016,"2,00 Mio. €"
953,Eunan O'Kane,2016,"1,00 Mio. €"
954,Emerson Hyndman,2016,"1,00 Mio. €"
955,Matt Worthington,2016,-
956,Keelan O'Connell,2016,-
957,Max Gradel,2016,"7,00 Mio. €"
958,Ryan Fraser,2016,"5,00 Mio. €"
959,Junior Stanislas,2016,"4,50 Mio. €"
960,Marc Pugh,2016,"2,00 Mio. €"
961,Jordon Ibe,2016,"8,00 Mio. €"
962,Benik Afobe,2016,"10,00 Mio. €"
963,Callum Wilson,2016,"10,00 Mio. €"
964,Joshua King,2016,"8,00 Mio. €"
965,Lys Mousset,2016,"4,00 Mio. €"
966,Lewis Grabban,2016,"3,00 Mio. €"
967,Harry Cornick,2016,100 Tsd. €
968,Sam Surridge,2016,-
969,Joe Hart,2016,"13,00 Mio. €"
970,Claudio Bravo,2016,"8,00 Mio. €"
971,Willy Caballero,2016,"1,50 Mio. €"
972,Angus Gunn,2016,250 Tsd. €
973,John Stones,2016,"35,00 Mio. €"
974,Nicolás Otamendi,2016,"30,00 Mio. €"
975,Vincent Kompany,2016,"22,00 Mio. €"
976,Eliaquim Mangala,2016,"15,00 Mio. €"
977,Tosin Adarabioyo,2016,250 Tsd. €
978,Aleksandar Kolarov,2016,"10,00 Mio. €"
979,Gaël Clichy,2016,"7,00 Mio. €"
980,Oleksandr Zinchenko,2016,"4,50 Mio. €"
981,Angeliño,2016,500 Tsd. €
982,Jesús Navas,2016,"12,00 Mio. €"
983,Pablo Zabaleta,2016,"7,00 Mio. €"
984,Bacary Sagna,2016,"4,00 Mio. €"
985,Pablo Maffeo,2016,500 Tsd. €
986,Fernandinho,2016,"18,00 Mio. €"
987,Fernando,2016,"10,00 Mio. €"
988,Ilkay Gündogan,2016,"30,00 Mio. €"
989,Yaya Touré,2016,"8,00 Mio. €"
990,Fabian Delph,2016,"8,00 Mio. €"
991,Aleix García,2016,"1,00 Mio. €"
992,Kevin De Bruyne,2016,"65,00 Mio. €"
993,David Silva,2016,"30,00 Mio. €"
994,Samir Nasri,2016,"16,00 Mio. €"
995,Brahim Díaz,2016,-
996,Raheem Sterling,2016,"45,00 Mio. €"
997,Nolito,2016,"12,00 Mio. €"
998,Phil Foden,2016,-
999,Leroy Sané,2016,"35,00 Mio. €"
1000,Sergio Agüero,2016,"65,00 Mio. €"
1001,Gabriel Jesus,2016,"30,00 Mio. €"
1002,Wilfried Bony,2016,"18,00 Mio. €"
1003,Kelechi Iheanacho,2016,"15,00 Mio. €"
1004,Wojciech Szczesny,2016,"17,00 Mio. €"
1005,Petr Cech,2016,"7,00 Mio. €"
1006,David Ospina,2016,"7,00 Mio. €"
1007,Emiliano Martínez,2016,"1,00 Mio. €"
1008,Matt Macey,2016,500 Tsd. €
1009,Shkodran Mustafi,2016,"30,00 Mio. €"
1010,Laurent Koscielny,2016,"22,00 Mio. €"
1011,Calum Chambers,2016,"14,00 Mio. €"
1012,Gabriel Paulista,2016,"13,00 Mio. €"
1013,Rob Holding,2016,"7,00 Mio. €"
1014,Per Mertesacker,2016,"6,00 Mio. €"
1015,Mathieu Debuchy,2016,"3,50 Mio. €"
1016,Nacho Monreal,2016,"13,00 Mio. €"
1017,Kieran Gibbs,2016,"10,00 Mio. €"
1018,Marc Bola,2016,-
1019,Héctor Bellerín,2016,"30,00 Mio. €"
1020,Carl Jenkinson,2016,"5,00 Mio. €"
1021,Francis Coquelin,2016,"15,00 Mio. €"
1022,Mohamed Elneny,2016,"10,00 Mio. €"
1023,Krystian Bielik,2016,"2,00 Mio. €"
1024,Ben Sheaf,2016,-
1025,Aaron Ramsey,2016,"35,00 Mio. €"
1026,Granit Xhaka,2016,"35,00 Mio. €"
1027,Alex Oxlade-Chamberlain,2016,"22,00 Mio. €"
1028,Jack Wilshere,2016,"18,00 Mio. €"
1029,Santi Cazorla,2016,"12,00 Mio. €"
1030,Gedion Zelalem,2016,250 Tsd. €
1031,Josh Dasilva,2016,-
1032,Ainsley Maitland-Niles,2016,750 Tsd. €
1033,Mesut Özil,2016,"50,00 Mio. €"
1034,Alex Iwobi,2016,"10,00 Mio. €"
1035,Jeff Reine-Adélaïde,2016,"1,00 Mio. €"
1036,Chris Willock,2016,-
1037,Stephy Mavididi,2016,-
1038,Theo Walcott,2016,"20,00 Mio. €"
1039,Joel Campbell,2016,"6,00 Mio. €"
1040,Alexis Sánchez,2016,"65,00 Mio. €"
1041,Olivier Giroud,2016,"22,00 Mio. €"
1042,Danny Welbeck,2016,"15,00 Mio. €"
1043,Lucas Pérez,2016,"15,00 Mio. €"
1044,Yaya Sanogo,2016,"1,00 Mio. €"
1045,Chuba Akpom,2016,"1,00 Mio. €"
1046,Costel Pantilimon,2016,"3,00 Mio. €"
1047,Heurelho Gomes,2016,"1,00 Mio. €"
1048,Giedrius Arlauskis,2016,"1,00 Mio. €"
1049,Rene Gilmartin,2016,250 Tsd. €
1050,Daryl Janmaat,2016,"7,00 Mio. €"
1051,Mario Suárez,2016,"6,00 Mio. €"
1052,Christian Kabasele,2016,"5,50 Mio. €"
1053,Sebastian Prödl,2016,"4,00 Mio. €"
1054,Craig Cathcart,2016,"4,00 Mio. €"
1055,Miguel Britos,2016,"3,50 Mio. €"
1056,Younès Kaboul,2016,"2,50 Mio. €"
1057,Adrian Mariappa,2016,"1,00 Mio. €"
1058,Tommie Hoban,2016,750 Tsd. €
1059,Charlie Rowan,2016,-
1060,Jose Cholevas,2016,"2,00 Mio. €"
1061,Brandon Mason,2016,-
1062,Allan Nyom,2016,"4,50 Mio. €"
1063,Juan Carlos Paredes,2016,"1,75 Mio. €"
1064,Camilo Zúñiga,2016,"1,50 Mio. €"
1065,Andrew Eleftheriou,2016,-
1066,Étienne Capoue,2016,"9,00 Mio. €"
1067,Brice Dja Djedje,2016,"3,00 Mio. €"
1068,Valon Behrami,2016,"2,50 Mio. €"
1069,Roberto Pereyra,2016,"15,00 Mio. €"
1070,Tom Cleverley,2016,"8,00 Mio. €"
1071,Abdoulaye Doucouré,2016,"6,00 Mio. €"
1072,Sven Kums,2016,"5,00 Mio. €"
1073,Ben Watson,2016,"1,00 Mio. €"
1074,Adlène Guédioura,2016,"1,00 Mio. €"
1075,Carl Stewart,2016,-
1076,Ikechi Anya,2016,"4,00 Mio. €"
1077,Steven Berghuis,2016,"5,50 Mio. €"
1078,Kenedy,2016,"7,00 Mio. €"
1079,Dion Pereira,2016,-
1080,Nordin Amrabat,2016,"4,50 Mio. €"
1081,M'Baye Niang,2016,"15,00 Mio. €"
1082,Troy Deeney,2016,"11,00 Mio. €"
1083,Odion Ighalo,2016,"7,00 Mio. €"
1084,Stefano Okaka,2016,"6,00 Mio. €"
1085,Matej Vydra,2016,"6,00 Mio. €"
1086,Isaac Success,2016,"4,00 Mio. €"
1087,Mauro Zárate,2016,"2,00 Mio. €"
1088,Obbi Oulare,2016,"2,00 Mio. €"
1089,Jerome Sinclair,2016,"1,50 Mio. €"
1090,Mathias Ranégie,2016,400 Tsd. €
1091,Michael Folivi,2016,-
1092,Steve Mandanda,2016,"8,00 Mio. €"
1093,Wayne Hennessey,2016,"4,00 Mio. €"
1094,Julián Speroni,2016,250 Tsd. €
1095,Kleton Perntreou,2016,-
1096,Mamadou Sakho,2016,"15,00 Mio. €"
1097,James Tomkins,2016,"7,00 Mio. €"
1098,Scott Dann,2016,"5,00 Mio. €"
1099,Damien Delaney,2016,"1,00 Mio. €"
1100,Ryan Inniss,2016,75 Tsd. €
1101,Luke Croll,2016,-
1102,Patrick van Aanholt,2016,"9,00 Mio. €"
1103,Pape Souaré,2016,"6,00 Mio. €"
1104,Zeki Fryers,2016,"1,50 Mio. €"
1105,Joel Ward,2016,"5,00 Mio. €"
1106,Martin Kelly,2016,"3,00 Mio. €"
1107,Ben Wynter,2016,-
1108,Aaron Wan-Bissaka,2016,-
1109,Luka Milivojevic,2016,"10,00 Mio. €"
1110,Mile Jedinak,2016,"4,50 Mio. €"
1111,Mathieu Flamini,2016,"2,00 Mio. €"
1112,Michael Phillips,2016,-
1113,Yohan Cabaye,2016,"15,00 Mio. €"
1114,James McArthur,2016,"7,00 Mio. €"
1115,Jason Puncheon,2016,"5,50 Mio. €"
1116,Joe Ledley,2016,"3,50 Mio. €"
1117,Jordon Mutch,2016,"3,00 Mio. €"
1118,Hiram Boateng,2016,500 Tsd. €
1119,Noor Husin,2016,-
1120,Luke Dreher,2016,-
1121,Jeffrey Schlupp,2016,"8,00 Mio. €"
1122,Jonathan Williams,2016,"1,00 Mio. €"
1123,Yannick Bolasie,2016,"20,00 Mio. €"
1124,Wilfried Zaha,2016,"18,00 Mio. €"
1125,Bakary Sako,2016,"6,00 Mio. €"
1126,Sullay Kaikai,2016,250 Tsd. €
1127,Keshi Anderson,2016,100 Tsd. €
1128,Andros Townsend,2016,"12,00 Mio. €"
1129,Chung-yong Lee,2016,"1,50 Mio. €"
1130,Christian Benteke,2016,"28,00 Mio. €"
1131,Loïc Rémy,2016,"9,00 Mio. €"
1132,Connor Wickham,2016,"6,00 Mio. €"
1133,Fraizer Campbell,2016,"2,00 Mio. €"
1134,Jonathan Benteke,2016,400 Tsd. €
1135,Kwesi Appiah,2016,250 Tsd. €
1136,Freddie Ladapo,2016,100 Tsd. €
1137,David de Gea,2016,"40,00 Mio. €"
1138,Sergio Romero,2016,"6,00 Mio. €"
1139,Sam Johnstone,2016,"1,00 Mio. €"
1140,Joel Pereira,2016,100 Tsd. €
1141,Dean Henderson,2016,100 Tsd. €
1142,Kieran O'Hara,2016,-
1143,Eric Bailly,2016,"30,00 Mio. €"
1144,Marcos Rojo,2016,"18,00 Mio. €"
1145,Chris Smalling,2016,"18,00 Mio. €"
1146,Phil Jones,2016,"14,00 Mio. €"
1147,Axel Tuanzebe,2016,"1,00 Mio. €"
1148,Daley Blind,2016,"22,00 Mio. €"
1149,Luke Shaw,2016,"20,00 Mio. €"
1150,Cameron Borthwick-Jackson,2016,"3,00 Mio. €"
1151,Demetri Mitchell,2016,-
1152,Matteo Darmian,2016,"12,00 Mio. €"
1153,Antonio Valencia,2016,"10,00 Mio. €"
1154,Ashley Young,2016,"5,00 Mio. €"
